time,leg_length,hip_angle_rad,hip_angle_deg,contact,height_from_gps,arm_angle_raw_rad,arm_angle_rad,arm_angle_deg,x_displacement,foot_x_computed,foot_z_computed,roll,pitch,yaw
0.000000,0.099958,-0.261384,-14.976,0,0.373531,0.328126,0.001749,0.100,0.000787,-0.025044,0.276968,-2.875046,0.453036,3.131472
0.001000,0.099964,-0.261387,-14.976,0,0.373415,0.328114,0.001737,0.100,0.000782,-0.025051,0.276847,-2.875044,0.452739,3.131459
0.002000,0.099981,-0.261390,-14.977,0,0.373294,0.328101,0.001724,0.099,0.000776,-0.025061,0.276709,-2.875041,0.452427,3.131446
0.003000,0.100001,-0.261392,-14.977,0,0.373167,0.328088,0.001711,0.098,0.000770,-0.025073,0.276563,-2.875039,0.452101,3.131433
0.004000,0.100016,-0.261393,-14.977,0,0.373035,0.328074,0.001697,0.097,0.000764,-0.025083,0.276417,-2.875035,0.451760,3.131420
0.005000,0.100022,-0.261395,-14.977,0,0.372897,0.328059,0.001683,0.096,0.000757,-0.025091,0.276273,-2.875031,0.451404,3.131407
0.006000,0.100022,-0.261396,-14.977,0,0.372754,0.328044,0.001668,0.096,0.000750,-0.025098,0.276130,-2.875027,0.451033,3.131393
0.007000,0.100016,-0.261397,-14.977,0,0.372606,0.328028,0.001652,0.095,0.000743,-0.025104,0.275987,-2.875021,0.450648,3.131380
0.008000,0.100009,-0.261397,-14.977,0,0.372452,0.328012,0.001636,0.094,0.000736,-0.025109,0.275841,-2.875015,0.450248,3.131366
0.009000,0.100003,-0.261398,-14.977,0,0.372293,0.327995,0.001619,0.093,0.000728,-0.025116,0.275687,-2.875008,0.449832,3.131351
0.010000,0.100000,-0.261398,-14.977,0,0.372128,0.327978,0.001601,0.092,0.000720,-0.025123,0.275525,-2.875000,0.449402,3.131337
0.011000,0.100000,-0.261399,-14.977,0,0.371958,0.327960,0.001583,0.091,0.000712,-0.025131,0.275355,-2.874992,0.448957,3.131323
0.012000,0.100002,-0.261399,-14.977,0,0.371783,0.327941,0.001565,0.090,0.000704,-0.025140,0.275178,-2.874983,0.448497,3.131308
0.013000,0.100004,-0.261399,-14.977,0,0.371602,0.327922,0.001546,0.089,0.000696,-0.025149,0.274995,-2.874974,0.448023,3.131293
0.014000,0.100007,-0.261399,-14.977,0,0.371415,0.327903,0.001526,0.087,0.000687,-0.025158,0.274806,-2.874964,0.447533,3.131278
0.015000,0.100008,-0.261399,-14.977,0,0.371224,0.327883,0.001506,0.086,0.000678,-0.025167,0.274613,-2.874953,0.447028,3.131263
0.016000,0.100008,-0.261400,-14.977,0,0.371026,0.327863,0.001486,0.085,0.000669,-0.025177,0.274416,-2.874942,0.446508,3.131247
0.017000,0.100007,-0.261400,-14.977,0,0.370824,0.327842,0.001466,0.084,0.000660,-0.025186,0.274213,-2.874931,0.445974,3.131231
0.018000,0.100007,-0.261400,-14.977,0,0.370615,0.327822,0.001445,0.083,0.000650,-0.025195,0.274006,-2.874919,0.445424,3.131216
0.019000,0.100006,-0.261400,-14.977,0,0.370402,0.327801,0.001424,0.082,0.000641,-0.025204,0.273793,-2.874907,0.444859,3.131200
0.020000,0.100005,-0.261400,-14.977,0,0.370183,0.327779,0.001403,0.080,0.000631,-0.025213,0.273575,-2.874895,0.444280,3.131184
0.021000,0.100005,-0.261400,-14.977,0,0.369958,0.327758,0.001381,0.079,0.000622,-0.025223,0.273350,-2.874883,0.443685,3.131168
0.022000,0.100005,-0.261400,-14.977,0,0.369728,0.327736,0.001360,0.078,0.000612,-0.025233,0.273120,-2.874870,0.443075,3.131151
0.023000,0.100006,-0.261400,-14.977,0,0.369490,0.327731,0.001354,0.078,0.000609,-0.025235,0.272882,-2.874857,0.442447,3.131152
0.024000,0.100006,-0.261400,-14.977,0,0.369247,0.327727,0.001350,0.077,0.000608,-0.025237,0.272638,-2.874843,0.441803,3.131154
0.025000,0.100006,-0.261400,-14.977,0,0.368998,0.327724,0.001347,0.077,0.000606,-0.025239,0.272389,-2.874829,0.441144,3.131157
0.026000,0.100006,-0.261400,-14.977,0,0.368744,0.327720,0.001344,0.077,0.000605,-0.025240,0.272135,-2.874815,0.440470,3.131159
0.027000,0.100006,-0.261400,-14.977,0,0.368484,0.327717,0.001340,0.077,0.000603,-0.025242,0.271875,-2.874801,0.439782,3.131161
0.028000,0.100006,-0.261400,-14.977,0,0.368219,0.327713,0.001337,0.077,0.000602,-0.025243,0.271610,-2.874788,0.439078,3.131164
0.029000,0.100006,-0.261400,-14.977,0,0.367948,0.327710,0.001334,0.076,0.000600,-0.025245,0.271339,-2.874774,0.438360,3.131166
0.030000,0.100006,-0.261400,-14.977,0,0.367671,0.327708,0.001331,0.076,0.000599,-0.025246,0.271063,-2.874761,0.437627,3.131169
0.031000,0.100006,-0.261400,-14.977,0,0.367389,0.327705,0.001328,0.076,0.000598,-0.025247,0.270780,-2.874749,0.436879,3.131172
0.032000,0.100006,-0.261400,-14.977,0,0.367101,0.327702,0.001326,0.076,0.000597,-0.025248,0.270492,-2.874736,0.436116,3.131174
0.033000,0.100006,-0.261400,-14.977,0,0.366807,0.327700,0.001323,0.076,0.000595,-0.025249,0.270198,-2.874724,0.435339,3.131177
0.034000,0.100006,-0.261400,-14.977,0,0.366507,0.327698,0.001321,0.076,0.000594,-0.025250,0.269899,-2.874712,0.434547,3.131180
0.035000,0.100006,-0.261400,-14.977,0,0.366202,0.327696,0.001319,0.076,0.000594,-0.025251,0.269594,-2.874700,0.433740,3.131183
0.036000,0.100006,-0.261400,-14.977,0,0.365892,0.327694,0.001317,0.075,0.000593,-0.025252,0.269283,-2.874689,0.432918,3.131186
0.037000,0.100006,-0.261400,-14.977,0,0.365575,0.327692,0.001316,0.075,0.000592,-0.025253,0.268966,-2.874677,0.432082,3.131189
0.038000,0.100006,-0.261400,-14.977,0,0.365253,0.327691,0.001314,0.075,0.000591,-0.025254,0.268644,-2.874666,0.431231,3.131192
0.039000,0.100006,-0.261400,-14.977,0,0.364925,0.327689,0.001313,0.075,0.000591,-0.025254,0.268316,-2.874655,0.430366,3.131195
0.040000,0.100006,-0.261400,-14.977,0,0.364591,0.327688,0.001311,0.075,0.000590,-0.025255,0.267982,-2.874644,0.429486,3.131199
0.041000,0.100006,-0.261400,-14.977,0,0.364251,0.327687,0.001310,0.075,0.000590,-0.025255,0.267642,-2.874632,0.428591,3.131202
0.042000,0.100006,-0.261400,-14.977,0,0.363906,0.327686,0.001309,0.075,0.000589,-0.025256,0.267297,-2.874621,0.427682,3.131206
0.043000,0.100006,-0.261400,-14.977,0,0.363554,0.327684,0.001308,0.075,0.000589,-0.025256,0.266946,-2.874610,0.426758,3.131209
0.044000,0.100006,-0.261400,-14.977,0,0.363197,0.327683,0.001307,0.075,0.000588,-0.025257,0.266589,-2.874599,0.425820,3.131213
0.045000,0.100006,-0.261400,-14.977,0,0.362834,0.327682,0.001306,0.075,0.000588,-0.025257,0.266226,-2.874588,0.424867,3.131216
0.046000,0.100006,-0.261400,-14.977,0,0.362466,0.327681,0.001305,0.075,0.000587,-0.025258,0.265857,-2.874577,0.423899,3.131220
0.047000,0.100006,-0.261400,-14.977,0,0.362091,0.327680,0.001304,0.075,0.000587,-0.025258,0.265482,-2.874565,0.422917,3.131224
0.048000,0.100006,-0.261400,-14.977,0,0.361711,0.327679,0.001303,0.075,0.000586,-0.025259,0.265102,-2.874553,0.421921,3.131227
0.049000,0.100006,-0.261400,-14.977,0,0.361324,0.327678,0.001302,0.075,0.000586,-0.025259,0.264716,-2.874541,0.420910,3.131231
0.050000,0.100006,-0.261400,-14.977,0,0.360932,0.327677,0.001301,0.075,0.000585,-0.025260,0.264323,-2.874529,0.419884,3.131235
0.051000,0.100006,-0.261400,-14.977,0,0.360534,0.327676,0.001299,0.074,0.000585,-0.025260,0.263925,-2.874517,0.418844,3.131239
0.052000,0.100006,-0.261400,-14.977,0,0.360130,0.327675,0.001298,0.074,0.000584,-0.025261,0.263521,-2.874504,0.417789,3.131243
0.053000,0.100006,-0.261400,-14.977,0,0.359720,0.327673,0.001297,0.074,0.000584,-0.025261,0.263111,-2.874491,0.416719,3.131247
0.054000,0.100006,-0.261400,-14.977,0,0.359304,0.327672,0.001295,0.074,0.000583,-0.025262,0.262695,-2.874478,0.415635,3.131251
0.055000,0.100006,-0.261400,-14.977,0,0.358883,0.327671,0.001294,0.074,0.000582,-0.025263,0.262274,-2.874464,0.414537,3.131255
