time,leg_length,hip_angle_rad,hip_angle_deg,contact,height_from_gps,arm_angle_raw_rad,arm_angle_rad,arm_angle_deg,x_displacement,foot_x_computed,foot_z_computed,roll,pitch,yaw
0.000000,0.099957,-0.619328,-35.485,0,0.374769,0.327965,0.001588,0.091,0.000715,-0.057309,0.293377,-2.516082,0.456506,3.133670
0.001000,0.099963,-0.619343,-35.486,0,0.374655,0.327953,0.001577,0.090,0.000709,-0.057319,0.293259,-2.516067,0.456213,3.133659
0.002000,0.099980,-0.619354,-35.486,0,0.374536,0.327941,0.001564,0.090,0.000704,-0.057335,0.293127,-2.516055,0.455906,3.133647
0.003000,0.100000,-0.619363,-35.487,0,0.374411,0.327928,0.001552,0.089,0.000698,-0.057353,0.292987,-2.516045,0.455584,3.133635
0.004000,0.100015,-0.619371,-35.487,0,0.374281,0.327915,0.001538,0.088,0.000692,-0.057369,0.292845,-2.516035,0.455247,3.133622
0.005000,0.100021,-0.619376,-35.488,0,0.374146,0.327900,0.001524,0.087,0.000686,-0.057380,0.292705,-2.516027,0.454897,3.133609
0.006000,0.100021,-0.619381,-35.488,0,0.374006,0.327885,0.001508,0.086,0.000679,-0.057386,0.292565,-2.516019,0.454531,3.133595
0.007000,0.100015,-0.619385,-35.488,0,0.373860,0.327869,0.001493,0.086,0.000672,-0.057390,0.292424,-2.516011,0.454152,3.133581
0.008000,0.100008,-0.619388,-35.488,0,0.373709,0.327852,0.001476,0.085,0.000664,-0.057394,0.292279,-2.516004,0.453757,3.133567
0.009000,0.100002,-0.619390,-35.488,0,0.373552,0.327835,0.001459,0.084,0.000656,-0.057399,0.292128,-2.515996,0.453348,3.133551
0.010000,0.099999,-0.619392,-35.489,0,0.373391,0.327817,0.001441,0.083,0.000648,-0.057405,0.291968,-2.515989,0.452925,3.133536
0.011000,0.099999,-0.619394,-35.489,0,0.373224,0.327799,0.001422,0.081,0.000640,-0.057414,0.291801,-2.515982,0.452487,3.133520
0.012000,0.100001,-0.619395,-35.489,0,0.373051,0.327779,0.001403,0.080,0.000631,-0.057423,0.291628,-2.515974,0.452034,3.133503
0.013000,0.100003,-0.619396,-35.489,0,0.372873,0.327759,0.001383,0.079,0.000622,-0.057434,0.291448,-2.515966,0.451567,3.133487
0.014000,0.100006,-0.619397,-35.489,0,0.372690,0.327739,0.001362,0.078,0.000613,-0.057445,0.291263,-2.515958,0.451085,3.133469
0.015000,0.100007,-0.619397,-35.489,0,0.372502,0.327718,0.001341,0.077,0.000604,-0.057455,0.291074,-2.515950,0.450588,3.133452
0.016000,0.100007,-0.619398,-35.489,0,0.372308,0.327696,0.001320,0.076,0.000594,-0.057465,0.290880,-2.515942,0.450076,3.133433
0.017000,0.100006,-0.619398,-35.489,0,0.372109,0.327674,0.001298,0.074,0.000584,-0.057474,0.290681,-2.515933,0.449550,3.133415
0.018000,0.100006,-0.619399,-35.489,0,0.371904,0.327652,0.001275,0.073,0.000574,-0.057484,0.290477,-2.515924,0.449009,3.133396
0.019000,0.100005,-0.619399,-35.489,0,0.371694,0.327628,0.001252,0.072,0.000563,-0.057494,0.290268,-2.515915,0.448453,3.133376
0.020000,0.100004,-0.619399,-35.489,0,0.371479,0.327605,0.001228,0.070,0.000553,-0.057504,0.290053,-2.515906,0.447883,3.133357
0.021000,0.100004,-0.619399,-35.489,0,0.371253,0.327598,0.001222,0.070,0.000550,-0.057507,0.289827,-2.515896,0.447286,3.133354
0.022000,0.100005,-0.619399,-35.489,0,0.371022,0.327593,0.001217,0.070,0.000548,-0.057510,0.289595,-2.515886,0.446674,3.133354
0.023000,0.100005,-0.619399,-35.489,0,0.370785,0.327588,0.001212,0.069,0.000545,-0.057512,0.289358,-2.515876,0.446046,3.133353
0.024000,0.100005,-0.619400,-35.489,0,0.370542,0.327583,0.001207,0.069,0.000543,-0.057515,0.289115,-2.515865,0.445404,3.133353
0.025000,0.100005,-0.619400,-35.489,0,0.370294,0.327578,0.001202,0.069,0.000541,-0.057517,0.288867,-2.515855,0.444746,3.133352
0.026000,0.100005,-0.619400,-35.489,0,0.370041,0.327573,0.001197,0.069,0.000539,-0.057519,0.288614,-2.515844,0.444074,3.133352
0.027000,0.100005,-0.619400,-35.489,0,0.369782,0.327568,0.001192,0.068,0.000536,-0.057521,0.288355,-2.515834,0.443387,3.133351
0.028000,0.100005,-0.619400,-35.489,0,0.369517,0.327563,0.001187,0.068,0.000534,-0.057524,0.288090,-2.515824,0.442685,3.133350
0.029000,0.100005,-0.619400,-35.489,0,0.369247,0.327558,0.001182,0.068,0.000532,-0.057526,0.287820,-2.515814,0.441968,3.133350
0.030000,0.100005,-0.619400,-35.489,0,0.368971,0.327553,0.001177,0.067,0.000529,-0.057528,0.287544,-2.515804,0.441237,3.133349
0.031000,0.100005,-0.619400,-35.489,0,0.368689,0.327548,0.001172,0.067,0.000527,-0.057530,0.287263,-2.515794,0.440490,3.133348
0.032000,0.100005,-0.619400,-35.489,0,0.368402,0.327543,0.001167,0.067,0.000525,-0.057532,0.286975,-2.515784,0.439729,3.133347
0.033000,0.100005,-0.619400,-35.489,0,0.368109,0.327539,0.001162,0.067,0.000523,-0.057535,0.286682,-2.515775,0.438953,3.133347
0.034000,0.100005,-0.619400,-35.489,0,0.367810,0.327534,0.001157,0.066,0.000521,-0.057537,0.286384,-2.515765,0.438163,3.133346
0.035000,0.100005,-0.619400,-35.489,0,0.367506,0.327529,0.001152,0.066,0.000519,-0.057539,0.286080,-2.515756,0.437357,3.133345
0.036000,0.100005,-0.619400,-35.489,0,0.367196,0.327524,0.001148,0.066,0.000516,-0.057541,0.285770,-2.515746,0.436537,3.133345
0.037000,0.100005,-0.619400,-35.489,0,0.366881,0.327520,0.001143,0.065,0.000514,-0.057543,0.285454,-2.515737,0.435703,3.133344
0.038000,0.100005,-0.619400,-35.489,0,0.366559,0.327515,0.001139,0.065,0.000512,-0.057545,0.285132,-2.515727,0.434853,3.133343
0.039000,0.100005,-0.619400,-35.489,0,0.366232,0.327510,0.001134,0.065,0.000510,-0.057547,0.284805,-2.515718,0.433990,3.133342
0.040000,0.100005,-0.619400,-35.489,0,0.365899,0.327506,0.001129,0.065,0.000508,-0.057549,0.284472,-2.515709,0.433111,3.133342
0.041000,0.100005,-0.619400,-35.489,0,0.365560,0.327501,0.001125,0.064,0.000506,-0.057551,0.284134,-2.515699,0.432218,3.133341
0.042000,0.100005,-0.619400,-35.489,0,0.365216,0.327497,0.001120,0.064,0.000504,-0.057553,0.283789,-2.515690,0.431310,3.133341
0.043000,0.100005,-0.619400,-35.489,0,0.364866,0.327492,0.001116,0.064,0.000502,-0.057556,0.283439,-2.515681,0.430388,3.133340
0.044000,0.100005,-0.619400,-35.489,0,0.364510,0.327487,0.001111,0.064,0.000500,-0.057558,0.283083,-2.515671,0.429451,3.133339
0.045000,0.100005,-0.619400,-35.489,0,0.364148,0.327483,0.001106,0.063,0.000498,-0.057560,0.282721,-2.515661,0.428500,3.133339
0.046000,0.100005,-0.619400,-35.489,0,0.363780,0.327478,0.001102,0.063,0.000496,-0.057562,0.282354,-2.515651,0.427534,3.133338
0.047000,0.100005,-0.619400,-35.489,0,0.363407,0.327473,0.001097,0.063,0.000494,-0.057564,0.281980,-2.515642,0.426554,3.133337
0.048000,0.100005,-0.619400,-35.489,0,0.363028,0.327469,0.001092,0.063,0.000491,-0.057566,0.281601,-2.515631,0.425559,3.133337
0.049000,0.100005,-0.619400,-35.489,0,0.362643,0.327464,0.001087,0.062,0.000489,-0.057568,0.281216,-2.515621,0.424549,3.133336
0.050000,0.100005,-0.619400,-35.489,0,0.362252,0.327459,0.001082,0.062,0.000487,-0.057571,0.280825,-2.515611,0.423525,3.133335
0.051000,0.100005,-0.619400,-35.489,0,0.361855,0.327454,0.001077,0.062,0.000485,-0.057573,0.280428,-2.515600,0.422487,3.133335
0.052000,0.100005,-0.619400,-35.489,0,0.361452,0.327448,0.001072,0.061,0.000482,-0.057575,0.280025,-2.515589,0.421434,3.133334
0.053000,0.100005,-0.619400,-35.489,0,0.361043,0.327443,0.001067,0.061,0.000480,-0.057578,0.279617,-2.515578,0.420366,3.133333
