time,leg_length,hip_angle_rad,hip_angle_deg,contact,height_from_gps,arm_angle_raw_rad,arm_angle_rad,arm_angle_deg,x_displacement,foot_x_computed,foot_z_computed,roll,pitch,yaw
0.000000,0.099958,-0.243387,-13.945,0,0.373497,0.328130,0.001754,0.100,0.000789,-0.023300,0.276485,-2.893075,0.452845,3.131399
0.001000,0.099964,-0.243389,-13.945,0,0.373381,0.328118,0.001742,0.100,0.000784,-0.023307,0.276364,-2.893074,0.452548,3.131387
0.002000,0.099981,-0.243392,-13.945,0,0.373260,0.328106,0.001729,0.099,0.000778,-0.023317,0.276226,-2.893072,0.452236,3.131374
0.003000,0.100001,-0.243393,-13.945,0,0.373133,0.328092,0.001716,0.098,0.000772,-0.023328,0.276080,-2.893070,0.451909,3.131361
0.004000,0.100016,-0.243395,-13.945,0,0.373001,0.328079,0.001702,0.098,0.000766,-0.023338,0.275933,-2.893067,0.451568,3.131348
0.005000,0.100022,-0.243396,-13.946,0,0.372863,0.328064,0.001687,0.097,0.000759,-0.023346,0.275789,-2.893063,0.451212,3.131335
0.006000,0.100022,-0.243397,-13.946,0,0.372720,0.328049,0.001672,0.096,0.000753,-0.023353,0.275647,-2.893058,0.450841,3.131321
0.007000,0.100016,-0.243397,-13.946,0,0.372571,0.328033,0.001657,0.095,0.000745,-0.023359,0.275504,-2.893053,0.450455,3.131307
0.008000,0.100009,-0.243398,-13.946,0,0.372418,0.328017,0.001640,0.094,0.000738,-0.023364,0.275357,-2.893047,0.450055,3.131294
0.009000,0.100003,-0.243398,-13.946,0,0.372258,0.328000,0.001623,0.093,0.000731,-0.023370,0.275203,-2.893040,0.449639,3.131279
0.010000,0.100000,-0.243399,-13.946,0,0.372093,0.327982,0.001606,0.092,0.000723,-0.023378,0.275041,-2.893032,0.449209,3.131265
0.011000,0.100000,-0.243399,-13.946,0,0.371923,0.327965,0.001588,0.091,0.000715,-0.023386,0.274871,-2.893024,0.448764,3.131251
0.012000,0.100002,-0.243399,-13.946,0,0.371748,0.327946,0.001570,0.090,0.000706,-0.023394,0.274693,-2.893015,0.448303,3.131236
0.013000,0.100004,-0.243399,-13.946,0,0.371566,0.327927,0.001551,0.089,0.000698,-0.023403,0.274510,-2.893006,0.447828,3.131221
0.014000,0.100007,-0.243399,-13.946,0,0.371380,0.327908,0.001532,0.088,0.000689,-0.023413,0.274321,-2.892996,0.447338,3.131207
0.015000,0.100008,-0.243400,-13.946,0,0.371188,0.327888,0.001512,0.087,0.000680,-0.023422,0.274128,-2.892985,0.446833,3.131191
0.016000,0.100008,-0.243400,-13.946,0,0.370991,0.327869,0.001492,0.085,0.000671,-0.023431,0.273930,-2.892974,0.446313,3.131176
0.017000,0.100008,-0.243400,-13.946,0,0.370788,0.327848,0.001472,0.084,0.000662,-0.023440,0.273728,-2.892963,0.445778,3.131161
0.018000,0.100007,-0.243400,-13.946,0,0.370579,0.327828,0.001451,0.083,0.000653,-0.023449,0.273521,-2.892951,0.445228,3.131145
0.019000,0.100006,-0.243400,-13.946,0,0.370366,0.327807,0.001430,0.082,0.000644,-0.023458,0.273308,-2.892939,0.444663,3.131130
0.020000,0.100005,-0.243400,-13.946,0,0.370146,0.327786,0.001409,0.081,0.000634,-0.023467,0.273089,-2.892927,0.444083,3.131114
0.021000,0.100005,-0.243400,-13.946,0,0.369921,0.327765,0.001388,0.080,0.000625,-0.023477,0.272864,-2.892914,0.443488,3.131098
0.022000,0.100005,-0.243400,-13.946,0,0.369691,0.327743,0.001367,0.078,0.000615,-0.023487,0.272634,-2.892902,0.442878,3.131082
0.023000,0.100006,-0.243400,-13.946,0,0.369455,0.327722,0.001345,0.077,0.000605,-0.023496,0.272397,-2.892889,0.442253,3.131066
0.024000,0.100006,-0.243400,-13.946,0,0.369212,0.327719,0.001343,0.077,0.000604,-0.023498,0.272154,-2.892875,0.441609,3.131070
0.025000,0.100006,-0.243400,-13.946,0,0.368963,0.327718,0.001342,0.077,0.000604,-0.023498,0.271904,-2.892861,0.440949,3.131075
0.026000,0.100006,-0.243400,-13.946,0,0.368708,0.327717,0.001341,0.077,0.000603,-0.023499,0.271650,-2.892846,0.440275,3.131080
0.027000,0.100006,-0.243400,-13.946,0,0.368448,0.327716,0.001340,0.077,0.000603,-0.023499,0.271390,-2.892832,0.439586,3.131085
0.028000,0.100006,-0.243400,-13.946,0,0.368183,0.327715,0.001339,0.077,0.000602,-0.023499,0.271124,-2.892818,0.438882,3.131090
0.029000,0.100006,-0.243400,-13.946,0,0.367911,0.327714,0.001338,0.077,0.000602,-0.023500,0.270853,-2.892805,0.438163,3.131094
0.030000,0.100006,-0.243400,-13.946,0,0.367635,0.327713,0.001337,0.077,0.000601,-0.023500,0.270577,-2.892792,0.437429,3.131099
0.031000,0.100006,-0.243400,-13.946,0,0.367352,0.327712,0.001336,0.077,0.000601,-0.023501,0.270294,-2.892779,0.436681,3.131103
0.032000,0.100006,-0.243400,-13.946,0,0.367064,0.327711,0.001335,0.076,0.000601,-0.023501,0.270006,-2.892766,0.435918,3.131108
0.033000,0.100006,-0.243400,-13.946,0,0.366770,0.327710,0.001334,0.076,0.000600,-0.023502,0.269712,-2.892753,0.435140,3.131112
0.034000,0.100006,-0.243400,-13.946,0,0.366470,0.327710,0.001333,0.076,0.000600,-0.023502,0.269412,-2.892741,0.434347,3.131116
0.035000,0.100006,-0.243400,-13.946,0,0.366165,0.327709,0.001332,0.076,0.000599,-0.023502,0.269107,-2.892729,0.433540,3.131121
0.036000,0.100006,-0.243400,-13.946,0,0.365854,0.327708,0.001331,0.076,0.000599,-0.023503,0.268796,-2.892718,0.432718,3.131125
0.037000,0.100006,-0.243400,-13.946,0,0.365538,0.327707,0.001331,0.076,0.000599,-0.023503,0.268479,-2.892706,0.431882,3.131129
0.038000,0.100006,-0.243400,-13.946,0,0.365215,0.327706,0.001330,0.076,0.000598,-0.023503,0.268157,-2.892695,0.431031,3.131132
0.039000,0.100006,-0.243400,-13.946,0,0.364887,0.327705,0.001329,0.076,0.000598,-0.023504,0.267829,-2.892684,0.430165,3.131136
0.040000,0.100006,-0.243400,-13.946,0,0.364553,0.327704,0.001328,0.076,0.000598,-0.023504,0.267495,-2.892673,0.429285,3.131140
0.041000,0.100006,-0.243400,-13.946,0,0.364213,0.327703,0.001327,0.076,0.000597,-0.023505,0.267155,-2.892662,0.428391,3.131143
0.042000,0.100006,-0.243400,-13.946,0,0.363868,0.327702,0.001326,0.076,0.000597,-0.023505,0.266810,-2.892651,0.427481,3.131147
0.043000,0.100006,-0.243400,-13.946,0,0.363517,0.327701,0.001324,0.076,0.000596,-0.023506,0.266459,-2.892640,0.426558,3.131150
0.044000,0.100006,-0.243400,-13.946,0,0.363160,0.327700,0.001323,0.076,0.000595,-0.023506,0.266102,-2.892629,0.425619,3.131153
0.045000,0.100006,-0.243400,-13.946,0,0.362797,0.327698,0.001321,0.076,0.000595,-0.023507,0.265739,-2.892617,0.424666,3.131156
0.046000,0.100006,-0.243400,-13.946,0,0.362428,0.327696,0.001320,0.076,0.000594,-0.023508,0.265370,-2.892606,0.423699,3.131159
0.047000,0.100006,-0.243400,-13.946,0,0.362054,0.327694,0.001318,0.076,0.000593,-0.023509,0.264995,-2.892595,0.422717,3.131162
0.048000,0.100006,-0.243400,-13.946,0,0.361673,0.327692,0.001316,0.075,0.000592,-0.023510,0.264615,-2.892583,0.421721,3.131165
0.049000,0.100006,-0.243400,-13.946,0,0.361287,0.327690,0.001314,0.075,0.000591,-0.023511,0.264229,-2.892571,0.420710,3.131167
0.050000,0.100006,-0.243400,-13.946,0,0.360895,0.327688,0.001311,0.075,0.000590,-0.023512,0.263837,-2.892559,0.419685,3.131170
0.051000,0.100006,-0.243400,-13.946,0,0.360497,0.327685,0.001308,0.075,0.000589,-0.023513,0.263439,-2.892547,0.418645,3.131172
0.052000,0.100006,-0.243400,-13.946,0,0.360093,0.327684,0.001307,0.075,0.000588,-0.023514,0.263035,-2.892534,0.417590,3.131176
0.053000,0.100006,-0.243400,-13.946,0,0.359683,0.327682,0.001306,0.075,0.000588,-0.023514,0.262625,-2.892521,0.416521,3.131180
0.054000,0.100006,-0.243400,-13.946,0,0.359267,0.327681,0.001305,0.075,0.000587,-0.023515,0.262209,-2.892508,0.415437,3.131184
0.055000,0.100006,-0.243400,-13.946,0,0.358845,0.327680,0.001303,0.075,0.000586,-0.023515,0.261787,-2.892494,0.414338,3.131189
0.056000,0.100006,-0.243400,-13.946,0,0.358418,0.327678,0.001302,0.075,0.000586,-0.023516,0.261359,-2.892480,0.413225,3.131193
0.057000,0.100006,-0.243400,-13.946,0,0.357984,0.327677,0.001300,0.075,0.000585,-0.023517,0.260926,-2.892465,0.412097,3.131197
0.058000,0.100006,-0.243400,-13.946,0,0.357545,0.327675,0.001299,0.074,0.000584,-0.023517,0.260486,-2.892450,0.410954,3.131201
0.059000,0.100006,-0.243400,-13.946,0,0.357099,0.327673,0.001297,0.074,0.000584,-0.023518,0.260041,-2.892435,0.409797,3.131206
0.060000,0.100006,-0.243400,-13.946,0,0.356648,0.327672,0.001295,0.074,0.000583,-0.023519,0.259589,-2.892419,0.408625,3.131210
0.061000,0.100006,-0.243400,-13.946,0,0.356190,0.327670,0.001293,0.074,0.000582,-0.023520,0.259132,-2.892403,0.407439,3.131214
0.062000,0.100006,-0.243400,-13.946,0,0.355727,0.327667,0.001291,0.074,0.000581,-0.023521,0.258668,-2.892387,0.406237,3.131219
0.063000,0.100006,-0.243400,-13.946,0,0.355257,0.327665,0.001289,0.074,0.000580,-0.023522,0.258199,-2.892371,0.405021,3.131223
0.064000,0.100006,-0.243400,-13.946,0,0.354782,0.327663,0.001286,0.074,0.000579,-0.023523,0.257723,-2.892354,0.403790,3.131227
0.065000,0.100006,-0.243400,-13.946,0,0.354300,0.327661,0.001284,0.074,0.000578,-0.023524,0.257242,-2.892336,0.402545,3.131232
0.066000,0.100006,-0.243400,-13.946,0,0.353813,0.327658,0.001282,0.073,0.000577,-0.023525,0.256754,-2.892319,0.401284,3.131236
0.067000,0.100006,-0.243400,-13.946,0,0.353320,0.327656,0.001279,0.073,0.000576,-0.023526,0.256261,-2.892301,0.400009,3.131241
0.068000,0.100006,-0.243400,-13.946,0,0.352820,0.327653,0.001276,0.073,0.000574,-0.023528,0.255762,-2.892282,0.398719,3.131245
0.069000,0.100006,-0.243400,-13.946,0,0.352315,0.327650,0.001274,0.073,0.000573,-0.023529,0.255256,-2.892264,0.397414,3.131250
0.070000,0.100006,-0.243400,-13.946,0,0.351803,0.327648,0.001271,0.073,0.000572,-0.023530,0.254745,-2.892245,0.396094,3.131254
0.071000,0.100006,-0.243400,-13.946,0,0.351286,0.327645,0.001268,0.073,0.000571,-0.023531,0.254227,-2.892226,0.394759,3.131259
0.072000,0.100006,-0.243400,-13.946,0,0.350762,0.327642,0.001266,0.073,0.000570,-0.023532,0.253703,-2.892207,0.393409,3.131264
0.073000,0.100007,-0.243400,-13.946,0,0.350233,0.327639,0.001263,0.072,0.000568,-0.023534,0.253174,-2.892188,0.392044,3.131268
0.074000,0.100007,-0.243400,-13.946,0,0.349697,0.327637,0.001260,0.072,0.000567,-0.023535,0.252638,-2.892168,0.390665,3.131273
0.075000,0.100007,-0.243400,-13.946,0,0.349155,0.327634,0.001257,0.072,0.000566,-0.023536,0.252096,-2.892148,0.389270,3.131278
0.076000,0.100007,-0.243400,-13.946,0,0.348607,0.327631,0.001254,0.072,0.000564,-0.023537,0.251548,-2.892128,0.387860,3.131283
0.077000,0.100007,-0.243400,-13.946,0,0.348053,0.327628,0.001252,0.072,0.000563,-0.023539,0.250994,-2.892108,0.386435,3.131287
0.078000,0.100007,-0.243400,-13.946,0,0.347493,0.327625,0.001249,0.072,0.000562,-0.023540,0.250434,-2.892087,0.384996,3.131292
0.079000,0.100007,-0.243400,-13.946,0,0.346927,0.327623,0.001246,0.071,0.000561,-0.023541,0.249868,-2.892067,0.383541,3.131297
0.080000,0.100007,-0.243400,-13.946,0,0.346355,0.327620,0.001243,0.071,0.000559,-0.023543,0.249296,-2.892046,0.382071,3.131302
0.081000,0.100007,-0.243400,-13.946,0,0.345777,0.327617,0.001240,0.071,0.000558,-0.023544,0.248718,-2.892026,0.380586,3.131307
0.082000,0.100007,-0.243400,-13.946,0,0.345192,0.327614,0.001238,0.071,0.000557,-0.023545,0.248133,-2.892005,0.379086,3.131312
0.083000,0.100007,-0.243400,-13.946,0,0.344601,0.327611,0.001235,0.071,0.000556,-0.023546,0.247542,-2.891984,0.377571,3.131317
0.084000,0.100007,-0.243400,-13.946,0,0.344005,0.327609,0.001232,0.071,0.000554,-0.023548,0.246946,-2.891963,0.376041,3.131322
0.085000,0.100007,-0.243400,-13.946,0,0.343402,0.327606,0.001230,0.070,0.000553,-0.023549,0.246343,-2.891941,0.374496,3.131327
0.086000,0.100007,-0.243400,-13.946,0,0.342792,0.327603,0.001227,0.070,0.000552,-0.023550,0.245733,-2.891920,0.372935,3.131332
0.087000,0.100007,-0.243400,-13.946,0,0.342177,0.327601,0.001224,0.070,0.000551,-0.023551,0.245118,-2.891898,0.371360,3.131338
0.088000,0.100007,-0.243400,-13.946,0,0.341556,0.327598,0.001222,0.070,0.000550,-0.023552,0.244497,-2.891877,0.369769,3.131343
0.089000,0.100007,-0.243400,-13.946,0,0.340928,0.327596,0.001219,0.070,0.000549,-0.023553,0.243869,-2.891855,0.368163,3.131348
0.090000,0.100007,-0.243400,-13.946,0,0.340294,0.327593,0.001217,0.070,0.000548,-0.023554,0.243235,-2.891833,0.366542,3.131354
0.091000,0.100007,-0.243400,-13.946,0,0.339654,0.327591,0.001214,0.070,0.000547,-0.023556,0.242594,-2.891811,0.364906,3.131359
0.092000,0.100007,-0.243400,-13.946,0,0.339007,0.327589,0.001212,0.069,0.000545,-0.023557,0.241948,-2.891789,0.363254,3.131365
0.093000,0.100007,-0.243400,-13.946,0,0.338354,0.327586,0.001210,0.069,0.000544,-0.023558,0.241295,-2.891767,0.361588,3.131370
0.094000,0.100007,-0.243400,-13.946,0,0.337695,0.327584,0.001207,0.069,0.000543,-0.023559,0.240636,-2.891745,0.359906,3.131376
0.095000,0.100007,-0.243400,-13.946,0,0.337030,0.327582,0.001205,0.069,0.000542,-0.023560,0.239971,-2.891723,0.358209,3.131381
0.096000,0.100007,-0.243400,-13.946,0,0.336358,0.327579,0.001203,0.069,0.000541,-0.023561,0.239299,-2.891700,0.356497,3.131387
0.097000,0.100007,-0.243400,-13.946,0,0.335680,0.327577,0.001200,0.069,0.000540,-0.023562,0.238621,-2.891677,0.354770,3.131392
0.098000,0.100007,-0.243400,-13.946,0,0.334996,0.327575,0.001198,0.069,0.000539,-0.023563,0.237937,-2.891655,0.353028,3.131398
0.099000,0.100007,-0.243400,-13.946,0,0.334306,0.327573,0.001196,0.069,0.000538,-0.023564,0.237246,-2.891632,0.351270,3.131404
0.100000,0.100007,-0.243400,-13.946,0,0.333609,0.327570,0.001194,0.068,0.000537,-0.023565,0.236549,-2.891609,0.349497,3.131409
0.101000,0.100007,-0.243400,-13.946,0,0.332905,0.327568,0.001192,0.068,0.000536,-0.023566,0.235846,-2.891585,0.347710,3.131415
0.102000,0.100007,-0.243400,-13.946,0,0.332196,0.327566,0.001189,0.068,0.000535,-0.023567,0.235136,-2.891562,0.345906,3.131421
0.103000,0.100007,-0.243400,-13.946,0,0.331479,0.327564,0.001187,0.068,0.000534,-0.023568,0.234420,-2.891538,0.344088,3.131427
0.104000,0.100007,-0.243400,-13.946,0,0.330757,0.327562,0.001185,0.068,0.000533,-0.023569,0.233697,-2.891514,0.342254,3.131433
0.105000,0.100007,-0.243400,-13.946,0,0.330028,0.327559,0.001183,0.068,0.000532,-0.023570,0.232968,-2.891490,0.340406,3.131438
0.106000,0.100007,-0.243400,-13.946,0,0.329292,0.327557,0.001181,0.068,0.000531,-0.023571,0.232233,-2.891466,0.338542,3.131444
0.107000,0.100007,-0.243400,-13.946,0,0.328551,0.327555,0.001179,0.068,0.000530,-0.023572,0.231491,-2.891442,0.336663,3.131450
0.108000,0.100007,-0.243400,-13.946,0,0.327802,0.327553,0.001176,0.067,0.000529,-0.023573,0.230743,-2.891418,0.334768,3.131456
0.109000,0.100007,-0.243400,-13.946,0,0.327047,0.327551,0.001174,0.067,0.000528,-0.023574,0.229988,-2.891393,0.332859,3.131462
0.110000,0.100007,-0.243400,-13.946,0,0.326286,0.327549,0.001172,0.067,0.000527,-0.023575,0.229227,-2.891368,0.330934,3.131468
0.111000,0.100007,-0.243400,-13.946,0,0.325518,0.327547,0.001170,0.067,0.000527,-0.023576,0.228459,-2.891343,0.328994,3.131474
0.112000,0.100007,-0.243400,-13.946,0,0.324744,0.327545,0.001168,0.067,0.000526,-0.023577,0.227684,-2.891318,0.327039,3.131480
0.113000,0.100007,-0.243400,-13.946,0,0.323963,0.327542,0.001166,0.067,0.000525,-0.023578,0.226904,-2.891292,0.325069,3.131486
0.114000,0.100008,-0.243400,-13.946,0,0.323176,0.327540,0.001164,0.067,0.000524,-0.023579,0.226116,-2.891267,0.323083,3.131492
0.115000,0.100008,-0.243400,-13.946,0,0.322382,0.327538,0.001162,0.067,0.000523,-0.023579,0.225322,-2.891241,0.321082,3.131498
0.116000,0.100008,-0.243400,-13.946,0,0.321581,0.327536,0.001160,0.066,0.000522,-0.023580,0.224522,-2.891215,0.319066,3.131504
0.117000,0.100008,-0.243400,-13.946,0,0.320774,0.327534,0.001157,0.066,0.000521,-0.023581,0.223714,-2.891189,0.317035,3.131510
0.118000,0.100008,-0.243400,-13.946,0,0.319961,0.327532,0.001155,0.066,0.000520,-0.023582,0.222901,-2.891163,0.314988,3.131517
0.119000,0.100008,-0.243400,-13.946,0,0.319140,0.327530,0.001153,0.066,0.000519,-0.023583,0.222080,-2.891136,0.312926,3.131523
0.120000,0.100008,-0.243400,-13.946,0,0.318313,0.327528,0.001151,0.066,0.000518,-0.023584,0.221253,-2.891109,0.310849,3.131529
0.121000,0.100008,-0.243400,-13.946,0,0.317480,0.327526,0.001149,0.066,0.000517,-0.023585,0.220420,-2.891082,0.308757,3.131535
0.122000,0.100008,-0.243400,-13.946,0,0.316640,0.327524,0.001147,0.066,0.000516,-0.023586,0.219580,-2.891055,0.306649,3.131541
