time,leg_length,hip_angle_rad,hip_angle_deg,contact,height_from_gps,arm_angle_raw_rad,arm_angle_rad,arm_angle_deg,x_displacement,foot_x_computed,foot_z_computed,roll,pitch,yaw
0.000000,0.099959,-0.087398,-5.008,0,0.373326,0.328162,0.001786,0.102,0.000804,-0.007921,0.273749,-3.049263,0.451149,3.130947
0.001000,0.099964,-0.087399,-5.008,0,0.373209,0.328155,0.001778,0.102,0.000800,-0.007925,0.273627,-3.049264,0.450850,3.130939
0.002000,0.099981,-0.087399,-5.008,0,0.373087,0.328147,0.001770,0.101,0.000797,-0.007930,0.273487,-3.049264,0.450536,3.130931
0.003000,0.100001,-0.087399,-5.008,0,0.372959,0.328139,0.001762,0.101,0.000793,-0.007936,0.273340,-3.049263,0.450207,3.130923
0.004000,0.100016,-0.087399,-5.008,0,0.372825,0.328130,0.001753,0.100,0.000789,-0.007941,0.273191,-3.049260,0.449863,3.130915
0.005000,0.100023,-0.087399,-5.008,0,0.372687,0.328120,0.001744,0.100,0.000785,-0.007946,0.273046,-3.049257,0.449505,3.130907
0.006000,0.100022,-0.087400,-5.008,0,0.372542,0.328110,0.001734,0.099,0.000780,-0.007950,0.272902,-3.049253,0.449131,3.130899
0.007000,0.100016,-0.087400,-5.008,0,0.372393,0.328100,0.001724,0.099,0.000776,-0.007955,0.272758,-3.049248,0.448743,3.130890
0.008000,0.100009,-0.087400,-5.008,0,0.372237,0.328089,0.001713,0.098,0.000771,-0.007959,0.272610,-3.049242,0.448339,3.130882
0.009000,0.100003,-0.087400,-5.008,0,0.372077,0.328078,0.001702,0.097,0.000766,-0.007963,0.272455,-3.049236,0.447921,3.130874
0.010000,0.100000,-0.087400,-5.008,0,0.371911,0.328067,0.001690,0.097,0.000761,-0.007968,0.272292,-3.049228,0.447488,3.130866
0.011000,0.100000,-0.087400,-5.008,0,0.371739,0.328055,0.001678,0.096,0.000755,-0.007974,0.272121,-3.049220,0.447039,3.130857
0.012000,0.100002,-0.087400,-5.008,0,0.371563,0.328043,0.001666,0.095,0.000750,-0.007979,0.271942,-3.049211,0.446576,3.130849
0.013000,0.100004,-0.087400,-5.008,0,0.371380,0.328030,0.001654,0.095,0.000744,-0.007985,0.271758,-3.049201,0.446098,3.130841
0.014000,0.100007,-0.087400,-5.008,0,0.371193,0.328017,0.001641,0.094,0.000738,-0.007991,0.271568,-3.049191,0.445605,3.130832
0.015000,0.100008,-0.087400,-5.008,0,0.370999,0.328004,0.001628,0.093,0.000732,-0.007997,0.271373,-3.049180,0.445097,3.130824
0.016000,0.100008,-0.087400,-5.008,0,0.370801,0.327991,0.001614,0.093,0.000727,-0.008003,0.271174,-3.049169,0.444573,3.130816
0.017000,0.100008,-0.087400,-5.008,0,0.370597,0.327978,0.001601,0.092,0.000720,-0.008009,0.270971,-3.049157,0.444035,3.130807
0.018000,0.100007,-0.087400,-5.008,0,0.370387,0.327964,0.001588,0.091,0.000714,-0.008015,0.270762,-3.049145,0.443482,3.130799
0.019000,0.100006,-0.087400,-5.008,0,0.370172,0.327950,0.001574,0.090,0.000708,-0.008021,0.270548,-3.049133,0.442913,3.130791
0.020000,0.100005,-0.087400,-5.008,0,0.369951,0.327937,0.001560,0.089,0.000702,-0.008027,0.270328,-3.049120,0.442330,3.130782
0.021000,0.100005,-0.087400,-5.008,0,0.369725,0.327923,0.001546,0.089,0.000696,-0.008033,0.270102,-3.049107,0.441731,3.130774
0.022000,0.100005,-0.087400,-5.008,0,0.369494,0.327909,0.001532,0.088,0.000690,-0.008040,0.269870,-3.049094,0.441118,3.130766
0.023000,0.100006,-0.087400,-5.008,0,0.369256,0.327895,0.001519,0.087,0.000683,-0.008046,0.269632,-3.049081,0.440489,3.130757
0.024000,0.100006,-0.087400,-5.008,0,0.369014,0.327881,0.001505,0.086,0.000677,-0.008052,0.269389,-3.049068,0.439846,3.130749
0.025000,0.100006,-0.087400,-5.008,0,0.368765,0.327868,0.001491,0.085,0.000671,-0.008058,0.269141,-3.049055,0.439188,3.130741
0.026000,0.100006,-0.087400,-5.008,0,0.368511,0.327854,0.001477,0.085,0.000665,-0.008065,0.268887,-3.049042,0.438515,3.130733
0.027000,0.100006,-0.087400,-5.008,0,0.368252,0.327840,0.001464,0.084,0.000659,-0.008071,0.268627,-3.049029,0.437827,3.130725
0.028000,0.100006,-0.087400,-5.008,0,0.367987,0.327827,0.001450,0.083,0.000653,-0.008077,0.268362,-3.049017,0.437124,3.130716
0.029000,0.100006,-0.087400,-5.008,0,0.367716,0.327813,0.001437,0.082,0.000646,-0.008083,0.268092,-3.049004,0.436406,3.130708
0.030000,0.100006,-0.087400,-5.008,0,0.367440,0.327800,0.001423,0.082,0.000640,-0.008089,0.267815,-3.048991,0.435673,3.130700
0.031000,0.100006,-0.087400,-5.008,0,0.367157,0.327786,0.001410,0.081,0.000634,-0.008095,0.267533,-3.048978,0.434926,3.130692
0.032000,0.100006,-0.087400,-5.008,0,0.366870,0.327773,0.001397,0.080,0.000628,-0.008101,0.267246,-3.048966,0.434164,3.130684
0.033000,0.100006,-0.087400,-5.008,0,0.366576,0.327760,0.001384,0.079,0.000623,-0.008107,0.266952,-3.048953,0.433387,3.130676
0.034000,0.100006,-0.087400,-5.008,0,0.366277,0.327747,0.001370,0.079,0.000617,-0.008113,0.266653,-3.048941,0.432595,3.130669
0.035000,0.100006,-0.087400,-5.008,0,0.365972,0.327745,0.001369,0.078,0.000616,-0.008113,0.266348,-3.048928,0.431788,3.130672
