time,leg_length,hip_angle_rad,hip_angle_deg,contact,height_from_gps,arm_angle_raw_rad,arm_angle_rad,arm_angle_deg,x_displacement,foot_x_computed,foot_z_computed,roll,pitch,yaw
0.000000,0.099958,-0.156399,-8.961,0,0.373375,0.328155,0.001778,0.102,0.000800,-0.014769,0.274636,-2.980191,0.451906,3.131114
0.001000,0.099964,-0.156399,-8.961,0,0.373258,0.328147,0.001771,0.101,0.000797,-0.014774,0.274514,-2.980192,0.451607,3.131106
0.002000,0.099981,-0.156399,-8.961,0,0.373136,0.328139,0.001763,0.101,0.000793,-0.014780,0.274375,-2.980192,0.451294,3.131098
0.003000,0.100001,-0.156399,-8.961,0,0.373008,0.328131,0.001754,0.101,0.000789,-0.014787,0.274228,-2.980191,0.450965,3.131090
0.004000,0.100016,-0.156400,-8.961,0,0.372875,0.328122,0.001745,0.100,0.000785,-0.014793,0.274080,-2.980189,0.450622,3.131082
0.005000,0.100023,-0.156400,-8.961,0,0.372737,0.328112,0.001735,0.099,0.000781,-0.014799,0.273935,-2.980186,0.450264,3.131073
0.006000,0.100022,-0.156400,-8.961,0,0.372593,0.328102,0.001725,0.099,0.000776,-0.014803,0.273792,-2.980182,0.449891,3.131065
0.007000,0.100016,-0.156400,-8.961,0,0.372443,0.328091,0.001715,0.098,0.000772,-0.014807,0.273648,-2.980177,0.449504,3.131056
0.008000,0.100009,-0.156400,-8.961,0,0.372288,0.328080,0.001703,0.098,0.000766,-0.014811,0.273500,-2.980171,0.449101,3.131047
0.009000,0.100003,-0.156400,-8.961,0,0.372128,0.328068,0.001692,0.097,0.000761,-0.014816,0.273346,-2.980165,0.448683,3.131039
0.010000,0.100000,-0.156400,-8.961,0,0.371962,0.328056,0.001679,0.096,0.000756,-0.014821,0.273183,-2.980157,0.448251,3.131030
0.011000,0.100000,-0.156400,-8.961,0,0.371791,0.328044,0.001667,0.096,0.000750,-0.014826,0.273012,-2.980149,0.447803,3.131021
0.012000,0.100002,-0.156400,-8.961,0,0.371615,0.328031,0.001654,0.095,0.000744,-0.014832,0.272834,-2.980140,0.447341,3.131012
0.013000,0.100004,-0.156400,-8.961,0,0.371433,0.328017,0.001641,0.094,0.000738,-0.014839,0.272649,-2.980131,0.446864,3.131002
0.014000,0.100007,-0.156400,-8.961,0,0.371246,0.328004,0.001627,0.093,0.000732,-0.014845,0.272460,-2.980121,0.446371,3.130993
0.015000,0.100008,-0.156400,-8.961,0,0.371053,0.327990,0.001613,0.092,0.000726,-0.014852,0.272265,-2.980110,0.445864,3.130984
0.016000,0.100008,-0.156400,-8.961,0,0.370854,0.327976,0.001599,0.092,0.000720,-0.014858,0.272067,-2.980099,0.445342,3.130974
0.017000,0.100008,-0.156400,-8.961,0,0.370651,0.327961,0.001585,0.091,0.000713,-0.014864,0.271864,-2.980087,0.444804,3.130965
0.018000,0.100007,-0.156400,-8.961,0,0.370441,0.327946,0.001570,0.090,0.000706,-0.014871,0.271655,-2.980076,0.444252,3.130955
