time,leg_length,hip_angle_rad,hip_angle_deg,contact,height_from_gps,arm_angle_raw_rad,arm_angle_rad,arm_angle_deg,x_displacement,foot_x_computed,foot_z_computed,roll,pitch,yaw
0.000000,0.099959,-0.036397,-2.085,0,0.373318,0.328165,0.001788,0.102,0.000805,-0.002833,0.273426,-3.100299,0.450584,3.130861
0.001000,0.099964,-0.036398,-2.085,0,0.373201,0.328157,0.001781,0.102,0.000801,-0.002836,0.273303,-3.100299,0.450284,3.130853
0.002000,0.099981,-0.036398,-2.085,0,0.373078,0.328149,0.001773,0.102,0.000798,-0.002841,0.273163,-3.100299,0.449970,3.130845
0.003000,0.100001,-0.036399,-2.085,0,0.372950,0.328141,0.001764,0.101,0.000794,-0.002845,0.273015,-3.100297,0.449640,3.130837
0.004000,0.100016,-0.036399,-2.086,0,0.372816,0.328132,0.001756,0.101,0.000790,-0.002850,0.272867,-3.100295,0.449296,3.130829
0.005000,0.100023,-0.036399,-2.086,0,0.372677,0.328123,0.001747,0.100,0.000786,-0.002854,0.272721,-3.100292,0.448937,3.130822
0.006000,0.100022,-0.036399,-2.086,0,0.372533,0.328114,0.001737,0.100,0.000782,-0.002858,0.272577,-3.100288,0.448563,3.130814
0.007000,0.100016,-0.036399,-2.086,0,0.372383,0.328104,0.001727,0.099,0.000777,-0.002863,0.272433,-3.100283,0.448174,3.130806
0.008000,0.100009,-0.036400,-2.086,0,0.372227,0.328093,0.001717,0.098,0.000772,-0.002867,0.272285,-3.100277,0.447771,3.130798
0.009000,0.100003,-0.036400,-2.086,0,0.372066,0.328082,0.001706,0.098,0.000768,-0.002872,0.272130,-3.100270,0.447352,3.130791
0.010000,0.100000,-0.036400,-2.086,0,0.371900,0.328071,0.001695,0.097,0.000763,-0.002876,0.271966,-3.100262,0.446918,3.130783
0.011000,0.100000,-0.036400,-2.086,0,0.371729,0.328060,0.001683,0.096,0.000758,-0.002882,0.271795,-3.100254,0.446469,3.130775
0.012000,0.100002,-0.036400,-2.086,0,0.371552,0.328048,0.001672,0.096,0.000752,-0.002887,0.271616,-3.100245,0.446006,3.130767
0.013000,0.100005,-0.036400,-2.086,0,0.371369,0.328037,0.001660,0.095,0.000747,-0.002892,0.271431,-3.100235,0.445527,3.130760
0.014000,0.100007,-0.036400,-2.086,0,0.371181,0.328024,0.001648,0.094,0.000742,-0.002898,0.271241,-3.100224,0.445033,3.130752
0.015000,0.100008,-0.036400,-2.086,0,0.370988,0.328012,0.001635,0.094,0.000736,-0.002904,0.271046,-3.100213,0.444524,3.130744
0.016000,0.100008,-0.036400,-2.086,0,0.370789,0.328000,0.001623,0.093,0.000730,-0.002909,0.270847,-3.100202,0.444000,3.130737
0.017000,0.100008,-0.036400,-2.086,0,0.370585,0.327987,0.001610,0.092,0.000725,-0.002915,0.270643,-3.100190,0.443461,3.130729
0.018000,0.100007,-0.036400,-2.086,0,0.370375,0.327974,0.001598,0.092,0.000719,-0.002920,0.270434,-3.100178,0.442907,3.130722
0.019000,0.100006,-0.036400,-2.086,0,0.370159,0.327962,0.001585,0.091,0.000713,-0.002926,0.270220,-3.100166,0.442338,3.130714
0.020000,0.100005,-0.036400,-2.086,0,0.369939,0.327949,0.001572,0.090,0.000708,-0.002932,0.269999,-3.100153,0.441754,3.130707
0.021000,0.100005,-0.036400,-2.086,0,0.369712,0.327936,0.001559,0.089,0.000702,-0.002938,0.269773,-3.100140,0.441155,3.130700
0.022000,0.100005,-0.036400,-2.086,0,0.369480,0.327923,0.001547,0.089,0.000696,-0.002943,0.269541,-3.100127,0.440541,3.130692
0.023000,0.100006,-0.036400,-2.086,0,0.369243,0.327911,0.001534,0.088,0.000690,-0.002949,0.269303,-3.100114,0.439912,3.130685
0.024000,0.100006,-0.036400,-2.086,0,0.369000,0.327898,0.001521,0.087,0.000685,-0.002955,0.269060,-3.100101,0.439268,3.130678
0.025000,0.100006,-0.036400,-2.086,0,0.368751,0.327885,0.001509,0.086,0.000679,-0.002960,0.268811,-3.100088,0.438609,3.130671
0.026000,0.100006,-0.036400,-2.086,0,0.368497,0.327873,0.001496,0.086,0.000673,-0.002966,0.268557,-3.100075,0.437936,3.130664
0.027000,0.100006,-0.036400,-2.086,0,0.368238,0.327860,0.001484,0.085,0.000668,-0.002972,0.268298,-3.100062,0.437247,3.130657
0.028000,0.100006,-0.036400,-2.086,0,0.367972,0.327848,0.001472,0.084,0.000662,-0.002977,0.268032,-3.100049,0.436543,3.130651
0.029000,0.100006,-0.036400,-2.086,0,0.367701,0.327836,0.001460,0.084,0.000657,-0.002983,0.267761,-3.100036,0.435825,3.130644
0.030000,0.100006,-0.036400,-2.086,0,0.367425,0.327824,0.001448,0.083,0.000651,-0.002988,0.267485,-3.100023,0.435092,3.130638
0.031000,0.100006,-0.036400,-2.086,0,0.367142,0.327812,0.001436,0.082,0.000646,-0.002993,0.267203,-3.100011,0.434343,3.130631
0.032000,0.100006,-0.036400,-2.086,0,0.366854,0.327801,0.001424,0.082,0.000641,-0.002999,0.266915,-3.099998,0.433581,3.130625
0.033000,0.100006,-0.036400,-2.086,0,0.366561,0.327789,0.001413,0.081,0.000636,-0.003004,0.266621,-3.099985,0.432803,3.130618
0.034000,0.100006,-0.036400,-2.086,0,0.366261,0.327778,0.001401,0.080,0.000630,-0.003009,0.266322,-3.099973,0.432011,3.130612
0.035000,0.100006,-0.036400,-2.086,0,0.365956,0.327766,0.001390,0.080,0.000625,-0.003014,0.266016,-3.099961,0.431204,3.130606
0.036000,0.100006,-0.036400,-2.086,0,0.365646,0.327755,0.001379,0.079,0.000620,-0.003019,0.265706,-3.099948,0.430382,3.130600
0.037000,0.100006,-0.036400,-2.086,0,0.365329,0.327754,0.001378,0.079,0.000620,-0.003019,0.265389,-3.099935,0.429546,3.130605
0.038000,0.100006,-0.036400,-2.086,0,0.365006,0.327754,0.001378,0.079,0.000620,-0.003019,0.265066,-3.099922,0.428695,3.130610
0.039000,0.100006,-0.036400,-2.086,0,0.364678,0.327755,0.001378,0.079,0.000620,-0.003019,0.264738,-3.099909,0.427829,3.130616
0.040000,0.100006,-0.036400,-2.086,0,0.364344,0.327755,0.001379,0.079,0.000620,-0.003019,0.264404,-3.099896,0.426948,3.130622
0.041000,0.100006,-0.036400,-2.086,0,0.364004,0.327756,0.001379,0.079,0.000621,-0.003019,0.264065,-3.099883,0.426053,3.130627
0.042000,0.100006,-0.036400,-2.086,0,0.363659,0.327756,0.001380,0.079,0.000621,-0.003018,0.263719,-3.099870,0.425144,3.130633
0.043000,0.100006,-0.036400,-2.086,0,0.363307,0.327757,0.001381,0.079,0.000621,-0.003018,0.263368,-3.099858,0.424220,3.130639
0.044000,0.100006,-0.036400,-2.086,0,0.362950,0.327758,0.001381,0.079,0.000622,-0.003018,0.263010,-3.099845,0.423281,3.130645
0.045000,0.100006,-0.036400,-2.086,0,0.362587,0.327759,0.001382,0.079,0.000622,-0.003017,0.262647,-3.099832,0.422328,3.130652
0.046000,0.100006,-0.036400,-2.086,0,0.362218,0.327760,0.001383,0.079,0.000622,-0.003017,0.262278,-3.099819,0.421360,3.130658
0.047000,0.100006,-0.036400,-2.086,0,0.361843,0.327761,0.001384,0.079,0.000623,-0.003017,0.261904,-3.099806,0.420378,3.130664
0.048000,0.100006,-0.036400,-2.086,0,0.361463,0.327762,0.001385,0.079,0.000623,-0.003016,0.261523,-3.099793,0.419381,3.130670
0.049000,0.100006,-0.036400,-2.086,0,0.361076,0.327763,0.001386,0.079,0.000624,-0.003016,0.261136,-3.099780,0.418370,3.130676
0.050000,0.100006,-0.036400,-2.086,0,0.360684,0.327764,0.001387,0.079,0.000624,-0.003015,0.260744,-3.099767,0.417344,3.130683
0.051000,0.100006,-0.036400,-2.086,0,0.360286,0.327765,0.001388,0.080,0.000625,-0.003015,0.260346,-3.099753,0.416303,3.130689
0.052000,0.100006,-0.036400,-2.086,0,0.359881,0.327765,0.001389,0.080,0.000625,-0.003014,0.259941,-3.099739,0.415248,3.130696
0.053000,0.100006,-0.036400,-2.086,0,0.359471,0.327766,0.001390,0.080,0.000625,-0.003014,0.259531,-3.099726,0.414179,3.130702
0.054000,0.100006,-0.036400,-2.086,0,0.359055,0.327767,0.001391,0.080,0.000626,-0.003014,0.259115,-3.099711,0.413094,3.130709
0.055000,0.100006,-0.036400,-2.086,0,0.358633,0.327768,0.001391,0.080,0.000626,-0.003013,0.258693,-3.099697,0.411996,3.130715
0.056000,0.100006,-0.036400,-2.086,0,0.358205,0.327769,0.001392,0.080,0.000626,-0.003013,0.258265,-3.099682,0.410882,3.130722
0.057000,0.100006,-0.036400,-2.086,0,0.357771,0.327769,0.001393,0.080,0.000627,-0.003013,0.257831,-3.099667,0.409754,3.130728
0.058000,0.100006,-0.036400,-2.086,0,0.357332,0.327770,0.001393,0.080,0.000627,-0.003012,0.257391,-3.099652,0.408611,3.130735
0.059000,0.100006,-0.036400,-2.086,0,0.356886,0.327770,0.001394,0.080,0.000627,-0.003012,0.256946,-3.099636,0.407454,3.130742
0.060000,0.100006,-0.036400,-2.086,0,0.356434,0.327771,0.001394,0.080,0.000627,-0.003012,0.256494,-3.099620,0.406282,3.130748
0.061000,0.100006,-0.036400,-2.086,0,0.355976,0.327771,0.001394,0.080,0.000627,-0.003012,0.256036,-3.099604,0.405095,3.130755
0.062000,0.100006,-0.036400,-2.086,0,0.355513,0.327771,0.001395,0.080,0.000628,-0.003012,0.255572,-3.099588,0.403894,3.130762
0.063000,0.100006,-0.036400,-2.086,0,0.355043,0.327771,0.001395,0.080,0.000628,-0.003012,0.255103,-3.099571,0.402677,3.130769
0.064000,0.100007,-0.036400,-2.086,0,0.354567,0.327771,0.001395,0.080,0.000628,-0.003012,0.254627,-3.099554,0.401446,3.130775
0.065000,0.100007,-0.036400,-2.086,0,0.354086,0.327771,0.001395,0.080,0.000628,-0.003012,0.254145,-3.099536,0.400200,3.130782
0.066000,0.100007,-0.036400,-2.086,0,0.353598,0.327771,0.001395,0.080,0.000628,-0.003012,0.253658,-3.099518,0.398940,3.130789
0.067000,0.100007,-0.036400,-2.086,0,0.353104,0.327771,0.001394,0.080,0.000627,-0.003012,0.253164,-3.099500,0.397664,3.130796
0.068000,0.100007,-0.036400,-2.086,0,0.352605,0.327771,0.001394,0.080,0.000627,-0.003012,0.252664,-3.099482,0.396374,3.130803
0.069000,0.100007,-0.036400,-2.086,0,0.352099,0.327770,0.001394,0.080,0.000627,-0.003012,0.252158,-3.099463,0.395069,3.130810
0.070000,0.100007,-0.036400,-2.086,0,0.351587,0.327770,0.001393,0.080,0.000627,-0.003013,0.251647,-3.099444,0.393749,3.130816
0.071000,0.100007,-0.036400,-2.086,0,0.351069,0.327769,0.001393,0.080,0.000627,-0.003013,0.251129,-3.099424,0.392414,3.130823
0.072000,0.100007,-0.036400,-2.086,0,0.350545,0.327769,0.001392,0.080,0.000626,-0.003013,0.250605,-3.099405,0.391064,3.130830
0.073000,0.100007,-0.036400,-2.086,0,0.350016,0.327768,0.001391,0.080,0.000626,-0.003013,0.250075,-3.099385,0.389699,3.130837
0.074000,0.100007,-0.036400,-2.086,0,0.349480,0.327767,0.001391,0.080,0.000626,-0.003014,0.249539,-3.099365,0.388319,3.130844
0.075000,0.100007,-0.036400,-2.086,0,0.348938,0.327767,0.001390,0.080,0.000625,-0.003014,0.248997,-3.099344,0.386924,3.130851
0.076000,0.100007,-0.036400,-2.086,0,0.348389,0.327766,0.001389,0.080,0.000625,-0.003014,0.248449,-3.099324,0.385514,3.130858
0.077000,0.100007,-0.036400,-2.086,0,0.347835,0.327765,0.001388,0.080,0.000625,-0.003015,0.247895,-3.099303,0.384090,3.130865
0.078000,0.100007,-0.036400,-2.086,0,0.347275,0.327764,0.001387,0.079,0.000624,-0.003015,0.247334,-3.099282,0.382650,3.130872
0.079000,0.100007,-0.036400,-2.086,0,0.346709,0.327763,0.001387,0.079,0.000624,-0.003015,0.246768,-3.099261,0.381195,3.130879
0.080000,0.100007,-0.036400,-2.086,0,0.346136,0.327762,0.001386,0.079,0.000624,-0.003016,0.246195,-3.099239,0.379725,3.130886
0.081000,0.100007,-0.036400,-2.086,0,0.345558,0.327761,0.001385,0.079,0.000623,-0.003016,0.245617,-3.099218,0.378239,3.130893
0.082000,0.100007,-0.036400,-2.086,0,0.344973,0.327760,0.001384,0.079,0.000623,-0.003017,0.245032,-3.099196,0.376739,3.130900
0.083000,0.100007,-0.036400,-2.086,0,0.344382,0.327759,0.001383,0.079,0.000622,-0.003017,0.244441,-3.099174,0.375224,3.130907
0.084000,0.100007,-0.036400,-2.086,0,0.343785,0.327758,0.001382,0.079,0.000622,-0.003018,0.243844,-3.099152,0.373694,3.130914
0.085000,0.100007,-0.036400,-2.086,0,0.343182,0.327757,0.001381,0.079,0.000621,-0.003018,0.243241,-3.099130,0.372148,3.130922
0.086000,0.100007,-0.036400,-2.086,0,0.342572,0.327756,0.001380,0.079,0.000621,-0.003019,0.242631,-3.099107,0.370587,3.130929
