time,leg_length,hip_angle_rad,hip_angle_deg,contact,height_from_gps,arm_angle_raw_rad,arm_angle_rad,arm_angle_deg,x_displacement,foot_x_computed,foot_z_computed,roll,pitch,yaw
0.000000,0.099958,-0.138393,-7.929,0,0.373358,0.328157,0.001781,0.102,0.000801,-0.012988,0.274355,-2.998218,0.451710,3.131065
0.001000,0.099964,-0.138394,-7.929,0,0.373241,0.328150,0.001773,0.102,0.000798,-0.012992,0.274233,-2.998218,0.451411,3.131057
0.002000,0.099981,-0.138396,-7.929,0,0.373119,0.328142,0.001765,0.101,0.000794,-0.012998,0.274094,-2.998217,0.451097,3.131049
0.003000,0.100001,-0.138396,-7.930,0,0.372991,0.328133,0.001757,0.101,0.000791,-0.013005,0.273947,-2.998215,0.450768,3.131041
0.004000,0.100016,-0.138397,-7.930,0,0.372858,0.328124,0.001748,0.100,0.000786,-0.013011,0.273799,-2.998213,0.450425,3.131032
0.005000,0.100023,-0.138398,-7.930,0,0.372719,0.328115,0.001738,0.100,0.000782,-0.013017,0.273653,-2.998209,0.450067,3.131024
0.006000,0.100022,-0.138398,-7.930,0,0.372575,0.328105,0.001728,0.099,0.000778,-0.013021,0.273510,-2.998205,0.449694,3.131016
0.007000,0.100016,-0.138399,-7.930,0,0.372426,0.328094,0.001717,0.098,0.000773,-0.013025,0.273366,-2.998200,0.449306,3.131007
0.008000,0.100009,-0.138399,-7.930,0,0.372271,0.328083,0.001706,0.098,0.000768,-0.013029,0.273218,-2.998194,0.448903,3.130999
0.009000,0.100003,-0.138399,-7.930,0,0.372111,0.328071,0.001695,0.097,0.000763,-0.013034,0.273064,-2.998187,0.448485,3.130990
0.010000,0.100000,-0.138399,-7.930,0,0.371945,0.328059,0.001683,0.096,0.000757,-0.013039,0.272901,-2.998179,0.448053,3.130981
0.011000,0.100000,-0.138399,-7.930,0,0.371774,0.328047,0.001670,0.096,0.000752,-0.013044,0.272730,-2.998171,0.447605,3.130972
0.012000,0.100002,-0.138400,-7.930,0,0.371597,0.328034,0.001658,0.095,0.000746,-0.013050,0.272551,-2.998162,0.447143,3.130963
0.013000,0.100004,-0.138400,-7.930,0,0.371415,0.328021,0.001645,0.094,0.000740,-0.013056,0.272367,-2.998152,0.446665,3.130955
0.014000,0.100007,-0.138400,-7.930,0,0.371228,0.328008,0.001631,0.093,0.000734,-0.013063,0.272177,-2.998142,0.446172,3.130946
0.015000,0.100008,-0.138400,-7.930,0,0.371035,0.327994,0.001617,0.093,0.000728,-0.013069,0.271983,-2.998131,0.445665,3.130936
0.016000,0.100008,-0.138400,-7.930,0,0.370836,0.327980,0.001603,0.092,0.000722,-0.013075,0.271784,-2.998120,0.445142,3.130927
0.017000,0.100008,-0.138400,-7.930,0,0.370632,0.327966,0.001589,0.091,0.000715,-0.013082,0.271581,-2.998108,0.444604,3.130918
0.018000,0.100007,-0.138400,-7.930,0,0.370423,0.327951,0.001575,0.090,0.000709,-0.013088,0.271373,-2.998096,0.444052,3.130909
0.019000,0.100006,-0.138400,-7.930,0,0.370208,0.327937,0.001560,0.089,0.000702,-0.013095,0.271159,-2.998084,0.443484,3.130900
0.020000,0.100005,-0.138400,-7.930,0,0.369988,0.327922,0.001546,0.089,0.000696,-0.013101,0.270939,-2.998072,0.442901,3.130890
0.021000,0.100005,-0.138400,-7.930,0,0.369762,0.327908,0.001531,0.088,0.000689,-0.013108,0.270713,-2.998059,0.442303,3.130881
0.022000,0.100005,-0.138400,-7.930,0,0.369531,0.327893,0.001516,0.087,0.000682,-0.013114,0.270481,-2.998046,0.441691,3.130872
0.023000,0.100006,-0.138400,-7.930,0,0.369294,0.327878,0.001501,0.086,0.000676,-0.013121,0.270244,-2.998034,0.441063,3.130862
0.024000,0.100006,-0.138400,-7.930,0,0.369051,0.327863,0.001486,0.085,0.000669,-0.013128,0.270001,-2.998021,0.440420,3.130853
0.025000,0.100006,-0.138400,-7.930,0,0.368803,0.327848,0.001471,0.084,0.000662,-0.013135,0.269753,-2.998008,0.439763,3.130843
0.026000,0.100006,-0.138400,-7.930,0,0.368549,0.327833,0.001456,0.083,0.000655,-0.013141,0.269499,-2.997995,0.439090,3.130834
0.027000,0.100006,-0.138400,-7.930,0,0.368290,0.327818,0.001442,0.083,0.000649,-0.013148,0.269240,-2.997982,0.438403,3.130824
0.028000,0.100006,-0.138400,-7.930,0,0.368025,0.327803,0.001427,0.082,0.000642,-0.013155,0.268975,-2.997969,0.437701,3.130815
0.029000,0.100006,-0.138400,-7.930,0,0.367755,0.327788,0.001412,0.081,0.000635,-0.013161,0.268705,-2.997957,0.436984,3.130805
0.030000,0.100006,-0.138400,-7.930,0,0.367479,0.327774,0.001397,0.080,0.000629,-0.013168,0.268429,-2.997944,0.436252,3.130796
0.031000,0.100006,-0.138400,-7.930,0,0.367197,0.327759,0.001382,0.079,0.000622,-0.013175,0.268147,-2.997931,0.435506,3.130786
0.032000,0.100006,-0.138400,-7.930,0,0.366909,0.327744,0.001367,0.078,0.000615,-0.013181,0.267860,-2.997919,0.434744,3.130777
0.033000,0.100006,-0.138400,-7.930,0,0.366616,0.327729,0.001353,0.078,0.000609,-0.013188,0.267567,-2.997907,0.433968,3.130767
0.034000,0.100006,-0.138400,-7.930,0,0.366317,0.327728,0.001352,0.077,0.000608,-0.013188,0.267267,-2.997893,0.433176,3.130772
