time,leg_length,hip_angle_rad,hip_angle_deg,contact,height_from_gps,arm_angle_raw_rad,arm_angle_rad,arm_angle_deg,x_displacement,foot_x_computed,foot_z_computed,roll,pitch,yaw
0.000000,0.099958,-0.225390,-12.914,0,0.373467,0.328134,0.001758,0.101,0.000791,-0.021548,0.276037,-2.911103,0.452653,3.131331
0.001000,0.099964,-0.225392,-12.914,0,0.373351,0.328122,0.001746,0.100,0.000786,-0.021555,0.275915,-2.911102,0.452355,3.131318
0.002000,0.099981,-0.225393,-12.914,0,0.373229,0.328110,0.001733,0.099,0.000780,-0.021565,0.275777,-2.911101,0.452043,3.131306
0.003000,0.100001,-0.225395,-12.914,0,0.373102,0.328097,0.001720,0.099,0.000774,-0.021575,0.275631,-2.911099,0.451717,3.131293
0.004000,0.100016,-0.225396,-12.914,0,0.372970,0.328083,0.001706,0.098,0.000768,-0.021585,0.275484,-2.911096,0.451375,3.131280
0.005000,0.100022,-0.225397,-12.914,0,0.372832,0.328068,0.001692,0.097,0.000761,-0.021593,0.275339,-2.911092,0.451019,3.131266
0.006000,0.100022,-0.225397,-12.914,0,0.372689,0.328053,0.001677,0.096,0.000754,-0.021600,0.275197,-2.911088,0.450648,3.131253
0.007000,0.100016,-0.225398,-12.914,0,0.372540,0.328037,0.001661,0.095,0.000747,-0.021606,0.275054,-2.911083,0.450262,3.131239
0.008000,0.100009,-0.225398,-12.914,0,0.372386,0.328021,0.001645,0.094,0.000740,-0.021611,0.274907,-2.911077,0.449861,3.131225
0.009000,0.100003,-0.225399,-12.914,0,0.372226,0.328004,0.001628,0.093,0.000733,-0.021618,0.274753,-2.911070,0.449445,3.131211
0.010000,0.100000,-0.225399,-12.914,0,0.372061,0.327987,0.001610,0.092,0.000725,-0.021625,0.274591,-2.911063,0.449014,3.131197
0.011000,0.100000,-0.225399,-12.914,0,0.371891,0.327969,0.001593,0.091,0.000717,-0.021633,0.274421,-2.911054,0.448569,3.131183
0.012000,0.100002,-0.225399,-12.914,0,0.371715,0.327951,0.001574,0.090,0.000708,-0.021641,0.274243,-2.911045,0.448108,3.131169
0.013000,0.100004,-0.225399,-12.914,0,0.371534,0.327932,0.001556,0.089,0.000700,-0.021650,0.274059,-2.911036,0.447633,3.131154
0.014000,0.100007,-0.225400,-12.914,0,0.371348,0.327913,0.001537,0.088,0.000691,-0.021660,0.273871,-2.911026,0.447142,3.131139
0.015000,0.100008,-0.225400,-12.914,0,0.371156,0.327894,0.001517,0.087,0.000683,-0.021669,0.273677,-2.911015,0.446637,3.131124
0.016000,0.100008,-0.225400,-12.914,0,0.370958,0.327874,0.001497,0.086,0.000674,-0.021678,0.273480,-2.911004,0.446117,3.131109
0.017000,0.100008,-0.225400,-12.914,0,0.370755,0.327854,0.001477,0.085,0.000665,-0.021687,0.273277,-2.910992,0.445581,3.131094
0.018000,0.100007,-0.225400,-12.914,0,0.370546,0.327833,0.001457,0.083,0.000656,-0.021696,0.273070,-2.910981,0.445031,3.131079
0.019000,0.100006,-0.225400,-12.914,0,0.370332,0.327813,0.001436,0.082,0.000646,-0.021705,0.272856,-2.910968,0.444465,3.131064
0.020000,0.100005,-0.225400,-12.914,0,0.370113,0.327792,0.001415,0.081,0.000637,-0.021714,0.272637,-2.910956,0.443885,3.131048
0.021000,0.100005,-0.225400,-12.914,0,0.369888,0.327771,0.001394,0.080,0.000628,-0.021723,0.272413,-2.910944,0.443289,3.131032
0.022000,0.100005,-0.225400,-12.914,0,0.369657,0.327750,0.001373,0.079,0.000618,-0.021733,0.272182,-2.910931,0.442679,3.131017
0.023000,0.100006,-0.225400,-12.914,0,0.369421,0.327729,0.001352,0.077,0.000608,-0.021742,0.271946,-2.910918,0.442054,3.131001
0.024000,0.100006,-0.225400,-12.914,0,0.369178,0.327726,0.001349,0.077,0.000607,-0.021744,0.271702,-2.910904,0.441410,3.131004
0.025000,0.100006,-0.225400,-12.914,0,0.368929,0.327724,0.001348,0.077,0.000607,-0.021744,0.271453,-2.910890,0.440750,3.131009
0.026000,0.100006,-0.225400,-12.914,0,0.368675,0.327723,0.001347,0.077,0.000606,-0.021745,0.271198,-2.910875,0.440076,3.131014
0.027000,0.100006,-0.225400,-12.914,0,0.368415,0.327722,0.001345,0.077,0.000605,-0.021746,0.270938,-2.910861,0.439387,3.131018
0.028000,0.100006,-0.225400,-12.914,0,0.368149,0.327721,0.001344,0.077,0.000605,-0.021746,0.270673,-2.910847,0.438683,3.131023
0.029000,0.100006,-0.225400,-12.914,0,0.367878,0.327719,0.001343,0.077,0.000604,-0.021747,0.270402,-2.910834,0.437964,3.131028
0.030000,0.100006,-0.225400,-12.914,0,0.367601,0.327718,0.001341,0.077,0.000604,-0.021747,0.270125,-2.910820,0.437230,3.131032
0.031000,0.100006,-0.225400,-12.914,0,0.367319,0.327717,0.001340,0.077,0.000603,-0.021748,0.269843,-2.910807,0.436482,3.131036
0.032000,0.100006,-0.225400,-12.914,0,0.367030,0.327716,0.001339,0.077,0.000603,-0.021748,0.269554,-2.910795,0.435719,3.131040
0.033000,0.100006,-0.225400,-12.914,0,0.366737,0.327715,0.001338,0.077,0.000602,-0.021749,0.269260,-2.910782,0.434941,3.131045
0.034000,0.100006,-0.225400,-12.914,0,0.366437,0.327714,0.001337,0.077,0.000602,-0.021749,0.268961,-2.910770,0.434149,3.131049
0.035000,0.100006,-0.225400,-12.914,0,0.366132,0.327712,0.001336,0.077,0.000601,-0.021750,0.268656,-2.910758,0.433342,3.131053
0.036000,0.100006,-0.225400,-12.914,0,0.365821,0.327711,0.001335,0.076,0.000601,-0.021750,0.268345,-2.910746,0.432520,3.131056
0.037000,0.100006,-0.225400,-12.914,0,0.365504,0.327710,0.001334,0.076,0.000600,-0.021751,0.268028,-2.910735,0.431684,3.131060
0.038000,0.100006,-0.225400,-12.914,0,0.365182,0.327709,0.001333,0.076,0.000600,-0.021751,0.267706,-2.910723,0.430833,3.131064
0.039000,0.100006,-0.225400,-12.914,0,0.364854,0.327708,0.001332,0.076,0.000599,-0.021752,0.267377,-2.910712,0.429967,3.131068
0.040000,0.100006,-0.225400,-12.914,0,0.364520,0.327707,0.001331,0.076,0.000599,-0.021752,0.267044,-2.910701,0.429087,3.131071
0.041000,0.100006,-0.225400,-12.914,0,0.364180,0.327706,0.001330,0.076,0.000598,-0.021753,0.266704,-2.910690,0.428192,3.131075
0.042000,0.100006,-0.225400,-12.914,0,0.363835,0.327705,0.001328,0.076,0.000598,-0.021753,0.266358,-2.910679,0.427283,3.131078
0.043000,0.100006,-0.225400,-12.914,0,0.363483,0.327704,0.001327,0.076,0.000597,-0.021754,0.266007,-2.910668,0.426359,3.131081
0.044000,0.100006,-0.225400,-12.914,0,0.363126,0.327702,0.001326,0.076,0.000597,-0.021754,0.265650,-2.910657,0.425421,3.131084
0.045000,0.100006,-0.225400,-12.914,0,0.362764,0.327701,0.001324,0.076,0.000596,-0.021755,0.265287,-2.910645,0.424468,3.131087
0.046000,0.100006,-0.225400,-12.914,0,0.362395,0.327699,0.001322,0.076,0.000595,-0.021756,0.264919,-2.910634,0.423501,3.131090
0.047000,0.100006,-0.225400,-12.914,0,0.362020,0.327697,0.001320,0.076,0.000594,-0.021757,0.264544,-2.910623,0.422519,3.131093
0.048000,0.100006,-0.225400,-12.914,0,0.361640,0.327695,0.001318,0.076,0.000593,-0.021758,0.264164,-2.910611,0.421523,3.131096
0.049000,0.100006,-0.225400,-12.914,0,0.361253,0.327694,0.001318,0.075,0.000593,-0.021758,0.263777,-2.910599,0.420512,3.131100
0.050000,0.100006,-0.225400,-12.914,0,0.360861,0.327693,0.001317,0.075,0.000593,-0.021758,0.263385,-2.910587,0.419486,3.131104
0.051000,0.100006,-0.225400,-12.914,0,0.360463,0.327693,0.001316,0.075,0.000592,-0.021759,0.262987,-2.910574,0.418445,3.131109
0.052000,0.100006,-0.225400,-12.914,0,0.360059,0.327692,0.001315,0.075,0.000592,-0.021759,0.262583,-2.910561,0.417391,3.131113
0.053000,0.100006,-0.225400,-12.914,0,0.359649,0.327691,0.001314,0.075,0.000591,-0.021760,0.262173,-2.910548,0.416321,3.131117
0.054000,0.100006,-0.225400,-12.914,0,0.359233,0.327690,0.001313,0.075,0.000591,-0.021760,0.261757,-2.910534,0.415237,3.131122
0.055000,0.100006,-0.225400,-12.914,0,0.358811,0.327689,0.001312,0.075,0.000590,-0.021761,0.261335,-2.910521,0.414138,3.131126
0.056000,0.100006,-0.225400,-12.914,0,0.358384,0.327687,0.001311,0.075,0.000590,-0.021761,0.260907,-2.910506,0.413025,3.131131
0.057000,0.100006,-0.225400,-12.914,0,0.357950,0.327686,0.001309,0.075,0.000589,-0.021762,0.260473,-2.910492,0.411897,3.131135
0.058000,0.100006,-0.225400,-12.914,0,0.357510,0.327684,0.001308,0.075,0.000589,-0.021762,0.260034,-2.910477,0.410755,3.131140
0.059000,0.100006,-0.225400,-12.914,0,0.357065,0.327683,0.001306,0.075,0.000588,-0.021763,0.259588,-2.910462,0.409597,3.131144
0.060000,0.100006,-0.225400,-12.914,0,0.356613,0.327681,0.001305,0.075,0.000587,-0.021764,0.259137,-2.910446,0.408425,3.131149
0.061000,0.100006,-0.225400,-12.914,0,0.356156,0.327679,0.001303,0.075,0.000586,-0.021765,0.258679,-2.910430,0.407239,3.131153
