time,leg_length,hip_angle_rad,hip_angle_deg,contact,height_from_gps,arm_angle_raw_rad,arm_angle_rad,arm_angle_deg,x_displacement,foot_x_computed,foot_z_computed,roll,pitch,yaw
0.012000,0.100001,-0.529396,-30.332,0,0.372634,0.327830,0.001454,0.083,0.000654,-0.049847,0.286322,-2.606292,0.451214,3.132820
0.013000,0.100004,-0.529397,-30.332,0,0.372455,0.327811,0.001434,0.082,0.000645,-0.049858,0.286141,-2.606283,0.450745,3.132803
0.014000,0.100006,-0.529397,-30.332,0,0.372271,0.327790,0.001413,0.081,0.000636,-0.049868,0.285955,-2.606275,0.450261,3.132786
0.015000,0.100007,-0.529398,-30.332,0,0.372082,0.327769,0.001392,0.080,0.000627,-0.049878,0.285764,-2.606266,0.449762,3.132769
0.016000,0.100007,-0.529398,-30.332,0,0.371887,0.327747,0.001371,0.079,0.000617,-0.049888,0.285569,-2.606256,0.449248,3.132751
0.017000,0.100007,-0.529399,-30.332,0,0.371687,0.327725,0.001349,0.077,0.000607,-0.049898,0.285370,-2.606247,0.448720,3.132733
0.018000,0.100006,-0.529399,-30.332,0,0.371481,0.327703,0.001326,0.076,0.000597,-0.049908,0.285165,-2.606237,0.448176,3.132714
0.019000,0.100005,-0.529399,-30.332,0,0.371270,0.327680,0.001303,0.075,0.000586,-0.049918,0.284955,-2.606227,0.447618,3.132695
0.020000,0.100004,-0.529399,-30.332,0,0.371054,0.327656,0.001280,0.073,0.000576,-0.049928,0.284739,-2.606217,0.447045,3.132676
0.021000,0.100004,-0.529399,-30.332,0,0.370832,0.327632,0.001256,0.072,0.000565,-0.049939,0.284517,-2.606207,0.446457,3.132657
0.022000,0.100005,-0.529399,-30.332,0,0.370599,0.327628,0.001251,0.072,0.000563,-0.049941,0.284284,-2.606196,0.445844,3.132657
0.023000,0.100005,-0.529400,-30.332,0,0.370362,0.327625,0.001248,0.072,0.000562,-0.049942,0.284046,-2.606184,0.445215,3.132659
0.024000,0.100005,-0.529400,-30.332,0,0.370119,0.327622,0.001245,0.071,0.000560,-0.049944,0.283803,-2.606172,0.444572,3.132661
0.025000,0.100006,-0.529400,-30.332,0,0.369871,0.327619,0.001242,0.071,0.000559,-0.049945,0.283555,-2.606161,0.443913,3.132663
0.026000,0.100006,-0.529400,-30.332,0,0.369617,0.327615,0.001238,0.071,0.000557,-0.049947,0.283301,-2.606149,0.443240,3.132664
0.027000,0.100005,-0.529400,-30.332,0,0.369357,0.327611,0.001234,0.071,0.000555,-0.049949,0.283041,-2.606138,0.442552,3.132665
0.028000,0.100005,-0.529400,-30.332,0,0.369092,0.327607,0.001230,0.070,0.000554,-0.049951,0.282776,-2.606126,0.441849,3.132666
0.029000,0.100005,-0.529400,-30.332,0,0.368821,0.327603,0.001226,0.070,0.000552,-0.049952,0.282506,-2.606115,0.441131,3.132667
0.030000,0.100005,-0.529400,-30.332,0,0.368545,0.327599,0.001222,0.070,0.000550,-0.049954,0.282230,-2.606104,0.440399,3.132667
0.031000,0.100005,-0.529400,-30.332,0,0.368263,0.327595,0.001218,0.070,0.000548,-0.049956,0.281948,-2.606093,0.439652,3.132668
0.032000,0.100005,-0.529400,-30.332,0,0.367975,0.327591,0.001214,0.070,0.000546,-0.049958,0.281660,-2.606083,0.438890,3.132668
0.033000,0.100005,-0.529400,-30.332,0,0.367682,0.327587,0.001210,0.069,0.000545,-0.049960,0.281367,-2.606072,0.438114,3.132669
0.034000,0.100005,-0.529400,-30.332,0,0.367383,0.327583,0.001206,0.069,0.000543,-0.049961,0.281068,-2.606062,0.437323,3.132669
0.035000,0.100005,-0.529400,-30.332,0,0.367079,0.327579,0.001202,0.069,0.000541,-0.049963,0.280763,-2.606052,0.436517,3.132670
0.036000,0.100005,-0.529400,-30.332,0,0.366768,0.327575,0.001198,0.069,0.000539,-0.049965,0.280453,-2.606042,0.435696,3.132670
0.037000,0.100005,-0.529400,-30.332,0,0.366452,0.327571,0.001195,0.068,0.000538,-0.049967,0.280137,-2.606032,0.434861,3.132670
0.038000,0.100005,-0.529400,-30.332,0,0.366131,0.327567,0.001191,0.068,0.000536,-0.049968,0.279815,-2.606022,0.434011,3.132671
0.039000,0.100005,-0.529400,-30.332,0,0.365803,0.327564,0.001187,0.068,0.000534,-0.049970,0.279488,-2.606012,0.433147,3.132671
0.040000,0.100005,-0.529400,-30.332,0,0.365470,0.327560,0.001184,0.068,0.000533,-0.049972,0.279154,-2.606002,0.432268,3.132672
0.041000,0.100005,-0.529400,-30.332,0,0.365131,0.327557,0.001180,0.068,0.000531,-0.049973,0.278815,-2.605992,0.431374,3.132672
0.042000,0.100005,-0.529400,-30.332,0,0.364786,0.327553,0.001176,0.067,0.000529,-0.049975,0.278471,-2.605982,0.430466,3.132673
0.043000,0.100005,-0.529400,-30.332,0,0.364436,0.327549,0.001173,0.067,0.000528,-0.049976,0.278120,-2.605972,0.429543,3.132673
0.044000,0.100005,-0.529400,-30.332,0,0.364079,0.327546,0.001169,0.067,0.000526,-0.049978,0.277764,-2.605962,0.428606,3.132674
0.045000,0.100005,-0.529400,-30.332,0,0.363717,0.327542,0.001166,0.067,0.000525,-0.049980,0.277401,-2.605952,0.427654,3.132674
0.046000,0.100005,-0.529400,-30.332,0,0.363349,0.327538,0.001162,0.067,0.000523,-0.049981,0.277033,-2.605942,0.426687,3.132675
0.047000,0.100005,-0.529400,-30.332,0,0.362975,0.327535,0.001158,0.066,0.000521,-0.049983,0.276660,-2.605932,0.425706,3.132676
0.048000,0.100005,-0.529400,-30.332,0,0.362595,0.327531,0.001154,0.066,0.000519,-0.049985,0.276280,-2.605921,0.424711,3.132676
0.049000,0.100005,-0.529400,-30.332,0,0.362210,0.327527,0.001151,0.066,0.000518,-0.049986,0.275894,-2.605910,0.423701,3.132677
0.050000,0.100005,-0.529400,-30.332,0,0.361819,0.327523,0.001147,0.066,0.000516,-0.049988,0.275503,-2.605900,0.422676,3.132677
0.051000,0.100005,-0.529400,-30.332,0,0.361421,0.327519,0.001143,0.065,0.000514,-0.049990,0.275106,-2.605888,0.421637,3.132678
0.052000,0.100005,-0.529400,-30.332,0,0.361018,0.327515,0.001139,0.065,0.000512,-0.049992,0.274703,-2.605877,0.420583,3.132679
0.053000,0.100005,-0.529400,-30.332,0,0.360609,0.327511,0.001135,0.065,0.000511,-0.049994,0.274294,-2.605865,0.419515,3.132679
0.054000,0.100005,-0.529400,-30.332,0,0.360194,0.327507,0.001130,0.065,0.000509,-0.049996,0.273879,-2.605853,0.418432,3.132680
0.055000,0.100005,-0.529400,-30.332,0,0.359773,0.327502,0.001126,0.065,0.000507,-0.049998,0.273458,-2.605841,0.417334,3.132680
0.056000,0.100005,-0.529400,-30.332,0,0.359347,0.327498,0.001121,0.064,0.000505,-0.050000,0.273031,-2.605829,0.416222,3.132681
0.057000,0.100005,-0.529400,-30.332,0,0.358914,0.327493,0.001117,0.064,0.000503,-0.050002,0.272598,-2.605816,0.415095,3.132682
0.058000,0.100005,-0.529400,-30.332,0,0.358475,0.327489,0.001112,0.064,0.000501,-0.050004,0.272160,-2.605803,0.413954,3.132682
0.059000,0.100005,-0.529400,-30.332,0,0.358031,0.327484,0.001107,0.063,0.000498,-0.050006,0.271715,-2.605790,0.412798,3.132683
0.060000,0.100005,-0.529400,-30.332,0,0.357580,0.327479,0.001103,0.063,0.000496,-0.050008,0.271265,-2.605776,0.411627,3.132683
0.061000,0.100005,-0.529400,-30.332,0,0.357124,0.327474,0.001098,0.063,0.000494,-0.050010,0.270808,-2.605762,0.410441,3.132684
0.062000,0.100005,-0.529400,-30.332,0,0.356661,0.327469,0.001093,0.063,0.000492,-0.050013,0.270346,-2.605748,0.409241,3.132685
0.063000,0.100006,-0.529400,-30.332,0,0.356193,0.327464,0.001087,0.062,0.000489,-0.050015,0.269877,-2.605733,0.408026,3.132685
0.064000,0.100006,-0.529400,-30.332,0,0.355719,0.327459,0.001082,0.062,0.000487,-0.050017,0.269403,-2.605719,0.406796,3.132686
0.065000,0.100006,-0.529400,-30.332,0,0.355238,0.327453,0.001077,0.062,0.000485,-0.050020,0.268923,-2.605704,0.405552,3.132686
0.066000,0.100006,-0.529400,-30.332,0,0.354752,0.327448,0.001071,0.061,0.000482,-0.050022,0.268436,-2.605689,0.404293,3.132687
0.067000,0.100006,-0.529400,-30.332,0,0.354260,0.327443,0.001066,0.061,0.000480,-0.050025,0.267944,-2.605673,0.403018,3.132688
0.068000,0.100006,-0.529400,-30.332,0,0.353761,0.327437,0.001060,0.061,0.000477,-0.050027,0.267446,-2.605657,0.401729,3.132688
0.069000,0.100006,-0.529400,-30.332,0,0.353257,0.327431,0.001055,0.060,0.000475,-0.050030,0.266941,-2.605641,0.400425,3.132689
0.070000,0.100006,-0.529400,-30.332,0,0.352747,0.327426,0.001049,0.060,0.000472,-0.050032,0.266431,-2.605625,0.399107,3.132690
0.071000,0.100006,-0.529400,-30.332,0,0.352230,0.327420,0.001043,0.060,0.000469,-0.050035,0.265914,-2.605609,0.397773,3.132690
0.072000,0.100006,-0.529400,-30.332,0,0.351708,0.327414,0.001037,0.059,0.000467,-0.050038,0.265392,-2.605592,0.396425,3.132691
0.073000,0.100006,-0.529400,-30.332,0,0.351179,0.327408,0.001032,0.059,0.000464,-0.050040,0.264863,-2.605575,0.395061,3.132691
0.074000,0.100006,-0.529400,-30.332,0,0.350645,0.327402,0.001026,0.059,0.000462,-0.050043,0.264329,-2.605559,0.393683,3.132692
0.075000,0.100006,-0.529400,-30.332,0,0.350104,0.327397,0.001020,0.058,0.000459,-0.050045,0.263788,-2.605541,0.392289,3.132693
0.076000,0.100006,-0.529400,-30.332,0,0.349557,0.327391,0.001014,0.058,0.000456,-0.050048,0.263241,-2.605524,0.390881,3.132694
0.077000,0.100006,-0.529400,-30.332,0,0.349005,0.327385,0.001008,0.058,0.000454,-0.050051,0.262689,-2.605507,0.389457,3.132694
0.078000,0.100006,-0.529400,-30.332,0,0.348446,0.327379,0.001002,0.057,0.000451,-0.050053,0.262130,-2.605489,0.388019,3.132695
0.079000,0.100006,-0.529400,-30.332,0,0.347881,0.327373,0.000997,0.057,0.000448,-0.050056,0.261565,-2.605472,0.386565,3.132696
0.080000,0.100006,-0.529400,-30.332,0,0.347310,0.327367,0.000991,0.057,0.000446,-0.050059,0.260994,-2.605454,0.385097,3.132697
0.081000,0.100006,-0.529400,-30.332,0,0.346733,0.327361,0.000985,0.056,0.000443,-0.050061,0.260416,-2.605436,0.383613,3.132698
0.082000,0.100006,-0.529400,-30.332,0,0.346149,0.327355,0.000979,0.056,0.000441,-0.050064,0.259833,-2.605418,0.382115,3.132699
0.083000,0.100006,-0.529400,-30.332,0,0.345560,0.327350,0.000973,0.056,0.000438,-0.050067,0.259244,-2.605400,0.380601,3.132700
0.084000,0.100006,-0.529400,-30.332,0,0.344964,0.327344,0.000967,0.055,0.000435,-0.050069,0.258648,-2.605381,0.379072,3.132700
0.085000,0.100006,-0.529400,-30.332,0,0.344362,0.327338,0.000961,0.055,0.000433,-0.050072,0.258046,-2.605363,0.377529,3.132701
0.086000,0.100006,-0.529400,-30.332,0,0.343754,0.327332,0.000956,0.055,0.000430,-0.050075,0.257438,-2.605344,0.375970,3.132702
0.087000,0.100006,-0.529400,-30.332,0,0.343140,0.327326,0.000950,0.054,0.000427,-0.050077,0.256824,-2.605326,0.374396,3.132703
0.088000,0.100006,-0.529400,-30.332,0,0.342520,0.327320,0.000944,0.054,0.000425,-0.050080,0.256204,-2.605307,0.372806,3.132704
0.089000,0.100006,-0.529400,-30.332,0,0.341893,0.327315,0.000938,0.054,0.000422,-0.050082,0.255577,-2.605288,0.371202,3.132706
0.090000,0.100006,-0.529400,-30.332,0,0.341261,0.327309,0.000932,0.053,0.000420,-0.050085,0.254944,-2.605269,0.369583,3.132707
0.091000,0.100006,-0.529400,-30.332,0,0.340622,0.327303,0.000927,0.053,0.000417,-0.050088,0.254305,-2.605250,0.367948,3.132708
0.092000,0.100006,-0.529400,-30.332,0,0.339976,0.327298,0.000921,0.053,0.000414,-0.050090,0.253660,-2.605231,0.366298,3.132709
0.093000,0.100006,-0.529400,-30.332,0,0.339325,0.327292,0.000915,0.052,0.000412,-0.050093,0.253008,-2.605212,0.364634,3.132710
0.094000,0.100006,-0.529400,-30.332,0,0.338667,0.327286,0.000910,0.052,0.000409,-0.050095,0.252351,-2.605193,0.362954,3.132711
0.095000,0.100006,-0.529400,-30.332,0,0.338003,0.327281,0.000904,0.052,0.000407,-0.050098,0.251687,-2.605173,0.361258,3.132713
0.096000,0.100006,-0.529400,-30.332,0,0.337333,0.327275,0.000898,0.051,0.000404,-0.050100,0.251016,-2.605153,0.359548,3.132714
0.097000,0.100006,-0.529400,-30.332,0,0.336656,0.327269,0.000893,0.051,0.000402,-0.050103,0.250339,-2.605134,0.357822,3.132715
0.098000,0.100006,-0.529400,-30.332,0,0.335973,0.327264,0.000887,0.051,0.000399,-0.050105,0.249656,-2.605114,0.356082,3.132717
0.099000,0.100006,-0.529400,-30.332,0,0.335283,0.327258,0.000882,0.051,0.000397,-0.050108,0.248967,-2.605094,0.354326,3.132718
0.100000,0.100006,-0.529400,-30.332,0,0.334588,0.327253,0.000876,0.050,0.000394,-0.050111,0.248271,-2.605074,0.352555,3.132719
0.101000,0.100006,-0.529400,-30.332,0,0.333886,0.327247,0.000870,0.050,0.000392,-0.050113,0.247569,-2.605053,0.350769,3.132721
0.102000,0.100006,-0.529400,-30.332,0,0.333177,0.327241,0.000865,0.050,0.000389,-0.050115,0.246861,-2.605033,0.348967,3.132722
0.103000,0.100006,-0.529400,-30.332,0,0.332462,0.327236,0.000859,0.049,0.000387,-0.050118,0.246146,-2.605013,0.347151,3.132724
0.104000,0.100006,-0.529400,-30.332,0,0.331741,0.327231,0.000854,0.049,0.000384,-0.050120,0.245425,-2.604992,0.345319,3.132725
0.105000,0.100006,-0.529400,-30.332,0,0.331013,0.327225,0.000848,0.049,0.000382,-0.050123,0.244697,-2.604971,0.343472,3.132727
0.106000,0.100006,-0.529400,-30.332,0,0.330279,0.327220,0.000843,0.048,0.000379,-0.050125,0.243963,-2.604950,0.341610,3.132729
0.107000,0.100006,-0.529400,-30.332,0,0.329539,0.327214,0.000838,0.048,0.000377,-0.050128,0.243222,-2.604929,0.339733,3.132730
0.108000,0.100006,-0.529400,-30.332,0,0.328792,0.327209,0.000832,0.048,0.000374,-0.050130,0.242475,-2.604908,0.337840,3.132732
0.109000,0.100006,-0.529400,-30.332,0,0.328038,0.327203,0.000827,0.047,0.000372,-0.050133,0.241722,-2.604886,0.335932,3.132734
0.110000,0.100006,-0.529400,-30.332,0,0.327278,0.327198,0.000821,0.047,0.000370,-0.050135,0.240962,-2.604865,0.334009,3.132735
0.111000,0.100006,-0.529400,-30.332,0,0.326512,0.327193,0.000816,0.047,0.000367,-0.050138,0.240195,-2.604843,0.332071,3.132737
0.112000,0.100006,-0.529400,-30.332,0,0.325739,0.327187,0.000811,0.046,0.000365,-0.050140,0.239422,-2.604821,0.330118,3.132739
0.113000,0.100006,-0.529400,-30.332,0,0.324959,0.327182,0.000805,0.046,0.000362,-0.050142,0.238643,-2.604799,0.328149,3.132741
0.114000,0.100007,-0.529400,-30.332,0,0.324173,0.327177,0.000800,0.046,0.000360,-0.050145,0.237857,-2.604777,0.326165,3.132743
0.115000,0.100007,-0.529400,-30.332,0,0.323381,0.327171,0.000795,0.046,0.000358,-0.050147,0.237064,-2.604754,0.324166,3.132745
0.116000,0.100007,-0.529400,-30.332,0,0.322582,0.327166,0.000790,0.045,0.000355,-0.050150,0.236265,-2.604732,0.322152,3.132747
0.117000,0.100007,-0.529400,-30.332,0,0.321776,0.327161,0.000784,0.045,0.000353,-0.050152,0.235459,-2.604709,0.320123,3.132749
0.118000,0.100007,-0.529400,-30.332,0,0.320964,0.327156,0.000779,0.045,0.000351,-0.050154,0.234647,-2.604686,0.318078,3.132751
0.119000,0.100007,-0.529400,-30.332,0,0.320145,0.327151,0.000774,0.044,0.000348,-0.050157,0.233828,-2.604663,0.316018,3.132753
0.120000,0.100007,-0.529400,-30.332,0,0.319319,0.327145,0.000769,0.044,0.000346,-0.050159,0.233002,-2.604640,0.313943,3.132755
0.121000,0.100007,-0.529400,-30.332,0,0.318487,0.327140,0.000764,0.044,0.000344,-0.050161,0.232170,-2.604616,0.311852,3.132757
0.122000,0.100007,-0.529400,-30.332,0,0.317648,0.327135,0.000759,0.043,0.000341,-0.050163,0.231331,-2.604593,0.309746,3.132759
0.123000,0.100007,-0.529400,-30.332,0,0.316803,0.327130,0.000754,0.043,0.000339,-0.050166,0.230486,-2.604569,0.307625,3.132761
0.124000,0.100007,-0.529400,-30.332,0,0.315951,0.327125,0.000749,0.043,0.000337,-0.050168,0.229634,-2.604546,0.305489,3.132763
0.125000,0.100007,-0.529400,-30.332,0,0.315092,0.327121,0.000744,0.043,0.000335,-0.050170,0.228775,-2.604522,0.303337,3.132766
0.126000,0.100007,-0.529400,-30.332,0,0.314226,0.327116,0.000739,0.042,0.000333,-0.050172,0.227909,-2.604497,0.301170,3.132768
0.127000,0.100007,-0.529400,-30.332,0,0.313354,0.327111,0.000734,0.042,0.000330,-0.050175,0.227037,-2.604473,0.298988,3.132770
0.128000,0.100007,-0.529400,-30.332,0,0.312475,0.327106,0.000730,0.042,0.000328,-0.050177,0.226158,-2.604449,0.296790,3.132773
0.129000,0.100007,-0.529400,-30.332,0,0.311590,0.327101,0.000725,0.042,0.000326,-0.050179,0.225273,-2.604424,0.294577,3.132775
0.130000,0.100007,-0.529400,-30.332,0,0.310697,0.327097,0.000720,0.041,0.000324,-0.050181,0.224380,-2.604400,0.292349,3.132778
0.131000,0.100007,-0.529400,-30.332,0,0.309798,0.327092,0.000716,0.041,0.000322,-0.050183,0.223481,-2.604375,0.290106,3.132780
0.132000,0.100007,-0.529400,-30.332,0,0.308893,0.327088,0.000711,0.041,0.000320,-0.050185,0.222576,-2.604350,0.287847,3.132783
0.133000,0.100007,-0.529400,-30.332,0,0.307980,0.327083,0.000707,0.040,0.000318,-0.050187,0.221663,-2.604325,0.285572,3.132786
0.134000,0.100007,-0.529400,-30.332,0,0.307061,0.327079,0.000702,0.040,0.000316,-0.050189,0.220744,-2.604300,0.283283,3.132788
0.135000,0.100007,-0.529400,-30.332,0,0.306135,0.327075,0.000698,0.040,0.000314,-0.050191,0.219818,-2.604275,0.280977,3.132791
0.136000,0.100007,-0.529400,-30.332,0,0.305202,0.327070,0.000694,0.040,0.000312,-0.050193,0.218885,-2.604249,0.278657,3.132794
0.137000,0.100007,-0.529400,-30.332,0,0.304263,0.327066,0.000690,0.040,0.000310,-0.050195,0.217945,-2.604224,0.276321,3.132797
0.138000,0.100007,-0.529400,-30.332,0,0.303316,0.327062,0.000686,0.039,0.000309,-0.050197,0.216999,-2.604198,0.273970,3.132800
0.139000,0.100007,-0.529400,-30.332,0,0.302363,0.327058,0.000682,0.039,0.000307,-0.050198,0.216046,-2.604172,0.271603,3.132803
0.140000,0.100007,-0.529400,-30.332,0,0.301403,0.327054,0.000678,0.039,0.000305,-0.050200,0.215086,-2.604146,0.269221,3.132806
0.141000,0.100007,-0.529400,-30.332,0,0.300436,0.327050,0.000674,0.039,0.000303,-0.050202,0.214119,-2.604120,0.266823,3.132809
0.142000,0.100007,-0.529400,-30.332,0,0.299462,0.327047,0.000670,0.038,0.000302,-0.050204,0.213145,-2.604094,0.264410,3.132812
0.143000,0.100007,-0.529400,-30.332,0,0.298482,0.327043,0.000666,0.038,0.000300,-0.050205,0.212164,-2.604067,0.261981,3.132815
0.144000,0.100007,-0.529400,-30.332,0,0.297494,0.327039,0.000663,0.038,0.000298,-0.050207,0.211177,-2.604041,0.259537,3.132819
0.145000,0.100007,-0.529400,-30.332,0,0.296500,0.327036,0.000659,0.038,0.000297,-0.050209,0.210183,-2.604014,0.257077,3.132822
0.146000,0.100007,-0.529400,-30.332,0,0.295499,0.327033,0.000656,0.038,0.000295,-0.050210,0.209182,-2.603988,0.254602,3.132825
0.147000,0.100007,-0.529400,-30.332,0,0.294491,0.327029,0.000653,0.037,0.000294,-0.050212,0.208174,-2.603961,0.252111,3.132829
0.148000,0.100007,-0.529400,-30.332,0,0.293476,0.327026,0.000649,0.037,0.000292,-0.050213,0.207159,-2.603934,0.249605,3.132832
0.149000,0.100008,-0.529400,-30.332,0,0.292455,0.327023,0.000646,0.037,0.000291,-0.050215,0.206137,-2.603907,0.247083,3.132836
0.150000,0.100008,-0.529400,-30.332,0,0.291426,0.327020,0.000643,0.037,0.000289,-0.050216,0.205108,-2.603880,0.244546,3.132839
0.151000,0.100008,-0.529400,-30.332,0,0.290390,0.327017,0.000640,0.037,0.000288,-0.050217,0.204073,-2.603852,0.241993,3.132843
0.152000,0.100008,-0.529400,-30.332,0,0.289348,0.327014,0.000638,0.037,0.000287,-0.050218,0.203030,-2.603825,0.239425,3.132847
0.153000,0.100008,-0.529400,-30.332,0,0.288299,0.327011,0.000635,0.036,0.000286,-0.050220,0.201981,-2.603797,0.236841,3.132851
0.154000,0.100008,-0.529400,-30.332,0,0.287242,0.327009,0.000632,0.036,0.000285,-0.050221,0.200925,-2.603770,0.234241,3.132855
0.155000,0.100008,-0.529400,-30.332,0,0.286179,0.327006,0.000630,0.036,0.000283,-0.050222,0.199862,-2.603742,0.231626,3.132859
0.156000,0.100008,-0.529400,-30.332,0,0.285109,0.327004,0.000627,0.036,0.000282,-0.050223,0.198791,-2.603714,0.228995,3.132863
0.157000,0.100008,-0.529400,-30.332,0,0.284032,0.327002,0.000625,0.036,0.000281,-0.050224,0.197714,-2.603686,0.226348,3.132867
0.158000,0.100008,-0.529400,-30.332,0,0.282948,0.326999,0.000623,0.036,0.000280,-0.050225,0.196630,-2.603657,0.223686,3.132871
0.159000,0.100008,-0.529400,-30.332,0,0.281857,0.326997,0.000621,0.036,0.000279,-0.050226,0.195539,-2.603629,0.221008,3.132875
0.160000,0.100008,-0.529400,-30.332,0,0.280759,0.326996,0.000619,0.035,0.000279,-0.050227,0.194441,-2.603600,0.218315,3.132879
0.161000,0.100008,-0.529400,-30.332,0,0.279654,0.326994,0.000617,0.035,0.000278,-0.050228,0.193336,-2.603572,0.215606,3.132884
0.162000,0.100008,-0.529400,-30.332,0,0.278542,0.326992,0.000615,0.035,0.000277,-0.050229,0.192225,-2.603543,0.212881,3.132888
0.163000,0.100008,-0.529400,-30.332,0,0.277424,0.326990,0.000614,0.035,0.000276,-0.050229,0.191106,-2.603514,0.210141,3.132893
0.164000,0.100008,-0.529400,-30.332,0,0.276298,0.326989,0.000612,0.035,0.000276,-0.050230,0.189980,-2.603485,0.207385,3.132897
0.165000,0.100008,-0.529400,-30.332,0,0.275165,0.326988,0.000611,0.035,0.000275,-0.050231,0.188847,-2.603456,0.204613,3.132902
0.166000,0.100008,-0.529400,-30.332,0,0.274025,0.326986,0.000610,0.035,0.000274,-0.050231,0.187707,-2.603427,0.201826,3.132907
0.167000,0.100008,-0.529400,-30.332,0,0.272879,0.326985,0.000609,0.035,0.000274,-0.050232,0.186561,-2.603397,0.199023,3.132912
0.168000,0.100008,-0.529400,-30.332,0,0.271725,0.326984,0.000608,0.035,0.000274,-0.050232,0.185407,-2.603368,0.196204,3.132916
0.169000,0.100008,-0.529400,-30.332,0,0.270564,0.326984,0.000607,0.035,0.000273,-0.050233,0.184246,-2.603338,0.193369,3.132921
0.170000,0.100008,-0.529400,-30.332,0,0.269396,0.326983,0.000606,0.035,0.000273,-0.050233,0.183078,-2.603308,0.190519,3.132926
0.171000,0.100008,-0.529400,-30.332,0,0.268222,0.326982,0.000606,0.035,0.000273,-0.050233,0.181904,-2.603278,0.187653,3.132932
0.172000,0.100008,-0.529400,-30.332,0,0.267040,0.326982,0.000606,0.035,0.000272,-0.050233,0.180722,-2.603248,0.184772,3.132937
0.173000,0.100008,-0.529400,-30.332,0,0.265851,0.326982,0.000605,0.035,0.000272,-0.050233,0.179533,-2.603218,0.181874,3.132942
0.174000,0.100008,-0.529400,-30.332,0,0.264655,0.326982,0.000605,0.035,0.000272,-0.050233,0.178337,-2.603187,0.178961,3.132948
0.175000,0.100008,-0.529400,-30.332,0,0.263453,0.326982,0.000605,0.035,0.000272,-0.050233,0.177134,-2.603157,0.176032,3.132953
0.176000,0.100008,-0.529400,-30.332,0,0.262243,0.326982,0.000605,0.035,0.000272,-0.050233,0.175925,-2.603126,0.173088,3.132959
0.177000,0.100008,-0.529400,-30.332,0,0.261026,0.326982,0.000606,0.035,0.000273,-0.050233,0.174708,-2.603096,0.170127,3.132964
0.178000,0.100009,-0.529400,-30.332,0,0.259802,0.326983,0.000606,0.035,0.000273,-0.050233,0.173484,-2.603065,0.167151,3.132970
0.179000,0.100009,-0.529400,-30.332,0,0.258572,0.326983,0.000607,0.035,0.000273,-0.050233,0.172253,-2.603034,0.164160,3.132975
0.180000,0.100009,-0.529400,-30.332,0,0.257334,0.326984,0.000607,0.035,0.000273,-0.050233,0.171015,-2.603002,0.161152,3.132981
0.181000,0.100009,-0.529400,-30.332,0,0.256089,0.326985,0.000608,0.035,0.000274,-0.050232,0.169770,-2.602971,0.158129,3.132987
0.182000,0.100009,-0.529400,-30.332,0,0.254837,0.326986,0.000610,0.035,0.000274,-0.050232,0.168518,-2.602940,0.155090,3.132994
0.183000,0.100009,-0.529400,-30.332,0,0.253578,0.326988,0.000611,0.035,0.000275,-0.050231,0.167260,-2.602908,0.152035,3.133000
0.184000,0.100009,-0.529400,-30.332,0,0.252312,0.326989,0.000613,0.035,0.000276,-0.050230,0.165994,-2.602876,0.148964,3.133006
0.185000,0.100009,-0.529400,-30.332,0,0.251039,0.326991,0.000614,0.035,0.000276,-0.050230,0.164721,-2.602845,0.145878,3.133013
