time,leg_length,hip_angle_rad,hip_angle_deg,contact,height_from_gps,arm_angle_raw_rad,arm_angle_rad,arm_angle_deg,x_displacement,foot_x_computed,foot_z_computed,roll,pitch,yaw
0.000000,0.099960,-0.016868,-0.966,0,0.373404,0.326999,0.000622,0.036,0.000280,-0.001406,0.273458,-3.119813,0.450576,3.129681
0.001000,0.099965,-0.016854,-0.966,0,0.373293,0.326998,0.000622,0.036,0.000280,-0.001405,0.273343,-3.119822,0.450295,3.129683
0.002000,0.099982,-0.016840,-0.965,0,0.373178,0.326998,0.000622,0.036,0.000280,-0.001404,0.273210,-3.119832,0.450000,3.129684
0.003000,0.100002,-0.016826,-0.964,0,0.373058,0.326998,0.000621,0.036,0.000280,-0.001403,0.273070,-3.119842,0.449691,3.129686
0.004000,0.100017,-0.016810,-0.963,0,0.372933,0.326998,0.000621,0.036,0.000279,-0.001402,0.272930,-3.119852,0.449369,3.129688
0.005000,0.100023,-0.016794,-0.962,0,0.372803,0.326997,0.000621,0.036,0.000279,-0.001400,0.272793,-3.119863,0.449032,3.129690
0.006000,0.100022,-0.016778,-0.961,0,0.372667,0.326997,0.000620,0.036,0.000279,-0.001399,0.272659,-3.119875,0.448681,3.129692
0.007000,0.100017,-0.016761,-0.960,0,0.372527,0.326996,0.000620,0.036,0.000279,-0.001397,0.272524,-3.119886,0.448316,3.129694
0.008000,0.100010,-0.016743,-0.959,0,0.372381,0.326996,0.000620,0.035,0.000279,-0.001396,0.272385,-3.119898,0.447938,3.129696
0.009000,0.100004,-0.016724,-0.958,0,0.372230,0.326996,0.000619,0.035,0.000279,-0.001394,0.272240,-3.119911,0.447545,3.129698
0.010000,0.100001,-0.016705,-0.957,0,0.372075,0.326995,0.000619,0.035,0.000278,-0.001392,0.272088,-3.119924,0.447138,3.129700
0.011000,0.100001,-0.016685,-0.956,0,0.371914,0.326995,0.000618,0.035,0.000278,-0.001390,0.271927,-3.119938,0.446717,3.129703
0.012000,0.100003,-0.016665,-0.955,0,0.371748,0.326994,0.000618,0.035,0.000278,-0.001388,0.271759,-3.119952,0.446283,3.129705
0.013000,0.100005,-0.016643,-0.954,0,0.371577,0.326994,0.000617,0.035,0.000278,-0.001386,0.271586,-3.119966,0.445834,3.129707
0.014000,0.100008,-0.016622,-0.952,0,0.371401,0.326994,0.000617,0.035,0.000278,-0.001385,0.271407,-3.119981,0.445371,3.129710
0.015000,0.100009,-0.016599,-0.951,0,0.371220,0.326993,0.000617,0.035,0.000277,-0.001383,0.271225,-3.119996,0.444894,3.129712
0.016000,0.100009,-0.016576,-0.950,0,0.371034,0.326993,0.000616,0.035,0.000277,-0.001380,0.271039,-3.120012,0.444403,3.129715
0.017000,0.100008,-0.016552,-0.948,0,0.370843,0.326992,0.000616,0.035,0.000277,-0.001378,0.270848,-3.120029,0.443898,3.129718
0.018000,0.100008,-0.016528,-0.947,0,0.370646,0.326992,0.000615,0.035,0.000277,-0.001376,0.270652,-3.120045,0.443379,3.129721
0.019000,0.100007,-0.016502,-0.946,0,0.370445,0.326991,0.000615,0.035,0.000277,-0.001374,0.270452,-3.120062,0.442846,3.129724
0.020000,0.100006,-0.016477,-0.944,0,0.370238,0.326991,0.000614,0.035,0.000276,-0.001371,0.270245,-3.120080,0.442298,3.129726
0.021000,0.100006,-0.016450,-0.943,0,0.370026,0.326990,0.000613,0.035,0.000276,-0.001369,0.270034,-3.120098,0.441737,3.129730
0.022000,0.100006,-0.016423,-0.941,0,0.369809,0.326989,0.000613,0.035,0.000276,-0.001367,0.269816,-3.120117,0.441162,3.129733
0.023000,0.100007,-0.016395,-0.939,0,0.369587,0.326989,0.000612,0.035,0.000276,-0.001364,0.269594,-3.120136,0.440573,3.129736
0.024000,0.100007,-0.016367,-0.938,0,0.369360,0.326988,0.000612,0.035,0.000275,-0.001361,0.269366,-3.120155,0.439969,3.129739
0.025000,0.100007,-0.016338,-0.936,0,0.369127,0.326988,0.000611,0.035,0.000275,-0.001359,0.269133,-3.120175,0.439352,3.129742
0.026000,0.100007,-0.016308,-0.934,0,0.368889,0.326987,0.000611,0.035,0.000275,-0.001356,0.268896,-3.120195,0.438721,3.129746
0.027000,0.100007,-0.016278,-0.933,0,0.368647,0.326986,0.000610,0.035,0.000274,-0.001353,0.268653,-3.120216,0.438076,3.129749
0.028000,0.100007,-0.016247,-0.931,0,0.368398,0.326986,0.000609,0.035,0.000274,-0.001351,0.268404,-3.120237,0.437417,3.129753
0.029000,0.100007,-0.016215,-0.929,0,0.368145,0.326985,0.000609,0.035,0.000274,-0.001348,0.268151,-3.120259,0.436744,3.129756
0.030000,0.100007,-0.016183,-0.927,0,0.367886,0.326985,0.000608,0.035,0.000274,-0.001345,0.267892,-3.120281,0.436058,3.129760
0.031000,0.100007,-0.016150,-0.925,0,0.367622,0.326984,0.000607,0.035,0.000273,-0.001342,0.267628,-3.120303,0.435357,3.129763
0.032000,0.100007,-0.016116,-0.923,0,0.367353,0.326983,0.000607,0.035,0.000273,-0.001339,0.267359,-3.120326,0.434643,3.129767
0.033000,0.100007,-0.016082,-0.921,0,0.367078,0.326983,0.000606,0.035,0.000273,-0.001336,0.267084,-3.120350,0.433915,3.129771
0.034000,0.100007,-0.016047,-0.919,0,0.366798,0.326982,0.000605,0.035,0.000272,-0.001332,0.266804,-3.120374,0.433173,3.129775
0.035000,0.100007,-0.016012,-0.917,0,0.366513,0.326981,0.000605,0.035,0.000272,-0.001329,0.266519,-3.120398,0.432418,3.129779
0.036000,0.100007,-0.015976,-0.915,0,0.366222,0.326980,0.000604,0.035,0.000272,-0.001326,0.266228,-3.120423,0.431649,3.129783
0.037000,0.100007,-0.015939,-0.913,0,0.365926,0.326980,0.000603,0.035,0.000271,-0.001323,0.265932,-3.120448,0.430866,3.129787
0.038000,0.100007,-0.015902,-0.911,0,0.365625,0.326979,0.000602,0.035,0.000271,-0.001319,0.265631,-3.120473,0.430069,3.129791
